Text,Language
河流中的水通常通过地表径流从降水中收集，, Chinese
 地下水补给、泉水、, Chinese
天然冰和雪堆中储存的水的释放（即来自冰川）。, Chinese
溪流是流动的水体，有水流，, Chinese
 限制在床和河岸内。, Chinese
在美国，溪流被归类为宽度小于 60 英尺（18 米）的水道。, Chinese
溪流作为水循环中的管道很重要，, Chinese
 地下水补给仪器，, Chinese
它们是鱼类和野生动物迁徙的走廊。, Chinese
溪流附近的生物栖息地称为河岸带。, Chinese
鉴于正在进行的全新世灭绝的状况，, Chinese
 溪流在连接支离破碎的栖息地从而保护生物多样性方面发挥着重要的走廊作用。, Chinese
溪流和水道的研究一般涉及跨学科的自然科学和工程学的许多分支，, Chinese
 包括水文学、河流地貌学、水生生态学、, Chinese
 鱼类生物学、河岸生态学等。, Chinese
生态系统由各种以相互关联的方式发挥作用的生物和非生物成分组成。, Chinese
[41] 结构和组成由相互关联的各种环境因素决定。, Chinese
这些因素的变化将启动对生态系统的动态修改。, Chinese
一些更重要的组成部分是土壤、大气、, Chinese
 来自太阳、水和生物体的辐射。, Chinese
生态系统概念的核心是生活或, Chinese
生物与其当地环境中的所有其他元素相互作用。, Chinese
生态学创始人尤金·奥德姆 (Eugene Odum) 说：“任何包含所有, Chinese
给定区域中的生物体（即：“社区”）与物理相互作用, Chinese
 环境使得能量流导致明确定义的营养结构，, Chinese
 生物多样性和物质循环（即, Chinese
：系统内生物和非生物部分之间的物质交换）是一个生态系统。, Chinese
“[42] 在生态系统中，物种在食物链中相互联系并相互依赖，, Chinese
 并在它们之间以及与环境之间交换能量和物质。, Chinese
[43] 人类生态系统概念基于人类/自然, Chinese
 二分法和所有物种在生态上都相互依赖的观点, Chinese
 以及它们生境的非生物成分。, Chinese
[44] 较小的单位称为微生态系统。, Chinese
例如，一个微系统可以是一块石头及其下的所有生命。, Chinese
一个宏观生态系统可能涉及整个生态区，, Chinese
 与它的流域盆地。, Chinese
[45] 荒野通常被定义为未被人类活动显着改变的地区。, Chinese
荒野地区可以在保护区、庄园、农场、, Chinese
保护区、牧场、国家森林，, Chinese
 国家公园，甚至在沿河的城市地区，, Chinese
 峡谷，或其他未开发的地区。, Chinese
荒野地区和受保护的公园被考虑, Chinese
对某些物种的生存很重要，生态学研究，, Chinese
 保护, Chinese
一些自然作家认为荒野地区对人类精神和创造力至关重要，, Chinese
[46] 一些生态学家认为荒野地区是, Chinese
 地球自给自足的自然生态系统（生物圈）的组成部分。, Chinese
它们还可能保留历史遗传特征，并为, Chinese
 可能难以或不可能在动物园、植物园或实验室中重建的野生动植物群。, Chinese
虽然对于生命的定义并没有普遍的共识，, Chinese
 科学家们普遍认为生命的生物学表现以组织为特征，, Chinese
 新陈代谢、生长、适应、对刺激的反应和繁殖。, Chinese
[47] 生命也可以说只是有机体的特征状态。, Chinese
陆地生物（植物、动物、真菌、原生生物、, Chinese
古细菌和细菌）是因为它们是细胞的，以碳和水为基础，具有复杂的组织，, Chinese
 具有新陈代谢、生长、对刺激作出反应和繁殖的能力。, Chinese
具有这些属性的实体通常被认为是生命。, Chinese
然而，并不是每个生命的定义都认为所有这些特性都是必不可少的。, Chinese
人造的生命类似物也可以被认为是生命。, Chinese
生物圈是地球外壳的一部分——包括陆地、, Chinese
地表岩石、水、空气和大气——生命在其中发生，, Chinese
 哪些生物过程反过来改变或转变。, Chinese
从最广泛的地球生理学角度来看，, Chinese
 生物圈是整合所有生物及其关系的全球生态系统，, Chinese
包括它们与岩石圈（岩石）、水圈（水）和大气（空气）元素的相互作用。, Chinese
整个地球包含超过 750 亿吨（150 万亿磅或约 6.8×1013 千克）的生物量（生命），, Chinese
 它生活在生物圈内的各种环境中。, Chinese
[48] 地球上超过十分之九的总生物量是植物生命，, Chinese
 动物的生命在很大程度上依赖于它的存在。, Chinese
[49] 迄今为止，已鉴定出超过 200 万种植物和动物，[50], Chinese
 现有物种的实际数量估计从几百万到远超过 5000 万。, Chinese
[51][52][53] 生命个体的数量在某种程度上不断变化，, Chinese
 随着新物种的出现和其他物种的不断消失。, Chinese
物种总数正在迅速减少。, Chinese
地球上生命的起源尚不清楚，, Chinese
 但据了解它至少发生在 35 亿年前，, Chinese
在原始地球上的冥古或太古时代, Chinese
 与现在的环境截然不同。, Chinese
[64] 这些生命形式具有基本特征, Chinese
 自我复制和可遗传的特征。, Chinese
一旦生命出现，自然进化的过程, Chinese
 选择导致了越来越多样化的生命形式的发展。, Chinese
无法适应不断变化的环境的物种, Chinese
 来自其他生命形式的竞争已经灭绝。, Chinese
然而，化石记录保留了许多这些古老物种的证据。, Chinese
目前的化石和 DNA 证据表明，所有现存物种, Chinese
可以追溯到第一个原始生命形式的连续祖先。, Chinese
[64] 当植物生命的基本形式发展出光合作用过程时, Chinese
 可以收集太阳能来创造允许更复杂的生命形式存在的条件。, Chinese
[65] 大气中积聚的氧气, Chinese
 并产生了臭氧层。, Chinese
将较小的细胞合并到较大的细胞中导致, Chinese
在称为真核生物的更复杂细胞的发育过程中。, Chinese
[66] 集落内的细胞变得越来越专业化，, Chinese
从而产生真正的多细胞生物。, Chinese
随着臭氧层吸收有害的紫外线辐射，, Chinese
 生命在地球表面定居。, Chinese
地球上最早出现的生命形式是微生物，, Chinese
 他们仍然是唯一的生命形式，直到大约十亿, Chinese
 多年前，当多细胞生物开始出现时。, Chinese
[67] 微生物是单细胞生物，通常是微观的，, Chinese
 比人眼所能看到的还要小。, Chinese
它们包括细菌、真菌、古细菌和原生生物。, Chinese
这些生命形式几乎存在于地球上每一个有液态水的地方，, Chinese
 包括在地球内部。, Chinese
它们的繁殖既迅速又丰富。”, Chinese
高突变率和水平的组合, Chinese
 基因转移[69]能力使它们具有很强的适应性，, Chinese
 并能够在包括外太空在内的新环境中生存。, Chinese
[70] 它们构成了行星生态系统的重要组成部分。, Chinese
但是，有些微生物是致病的，, Chinese
会对其他生物体造成健康风险。, Chinese
最初亚里士多德将所有生物分为植物，, Chinese
 它们的移动速度通常不足以让人类和动物注意到。, Chinese
在林奈的系统中，这些变成了王国, Chinese
 植物界（后来的植物界）和动物界。, Chinese
从那时起，很明显，植物作为, Chinese
 最初定义包括几个不相关的群体，, Chinese
真菌和几类藻类被转移到新的王国。, Chinese
然而，在许多情况下，这些仍然经常被认为是植物。, Chinese
细菌生命有时包含在植物群中，, Chinese
[71][72] 和一些分类使用术语细菌, Chinese
植物群与植物群分开。, Chinese
在对植物进行分类的众多方法中，有, Chinese
 区域植物群，根据研究目的，, Chinese
 还可以包括植物群化石，即前一个时代植物生命的残余物。, Chinese
许多地区和国家的人们都为之自豪, Chinese
 他们独特的特色植物群，, Chinese
 由于差异，这在全球范围内可能会有很大差异, Chinese
 在气候和地形方面。, Chinese
区域植物群通常分为几类，例如本地植物群, Chinese
以及农业和园林植物，, Chinese
 最后提到的是有意种植和栽培的。, Chinese
某些类型的“本地植物群”实际上在几个世纪前就已被引入, Chinese
人们从一个地区或大陆迁移到另一个地区或大陆，, Chinese
 并成为当地人不可或缺的一部分，, Chinese
 或它们被介绍到的地方的自然植物群。, Chinese
这是人类互动的一个例子, Chinese
与自然可以模糊所谓自然的界限。, Chinese
历史上，另一类植物被用来除草。, Chinese
虽然这个词已经失宠, Chinese
在植物学家中作为对“无用”植物进行分类的正式方式，, Chinese
非正式地使用“杂草”一词来描述那些被视为, Chinese
值得淘汰说明了人们的普遍倾向和, Chinese
 寻求改变或塑造自然进程的社会。, Chinese
同样，动物通常按家畜、农场动物、, Chinese
 野生动物、害虫等, Chinese
根据他们与人类生活的关系。, Chinese
动物作为一个类别有几个特点, Chinese
 这通常将它们与其他生物区分开来。, Chinese
动物是真核生物，通常是多细胞动物, Chinese
 （虽然见粘虫），将它们分开, Chinese
来自细菌、古细菌和大多数原生生物。, Chinese
它们是异养的，通常消化食物, Chinese
 在一个内腔中，将它们与植物和藻类分开。, Chinese
它们也与植物、藻类、, Chinese
和真菌缺乏细胞壁。, Chinese
除了少数例外——最值得注意的是由以下两个门组成的, Chinese
 海绵和胎盘动物——动物的身体可以分化成组织。, Chinese
这些包括能够收缩和控制运动的肌肉，, Chinese
 以及发送和处理信号的神经系统。, Chinese
通常还有一个内部消化室。, Chinese
所有动物所拥有的真核细胞都被一个, Chinese
 由胶原蛋白和弹性糖蛋白组成的特征性细胞外基质。, Chinese
这可能会钙化形成贝壳、骨骼和骨针等结构，, Chinese
细胞可以在其中移动和重组的框架, Chinese
 发育和成熟，并支持移动所需的复杂解剖结构。, Chinese
尽管人类仅占地球上所有生物量的一小部分，, Chinese
 人类对自然的影响非常大。, Chinese
由于人类影响的程度，什么之间的界限, Chinese
 人类将自然和“人造环境”视为, Chinese
 除非在极端情况下，否则没有明确的界限。, Chinese
即使在极端情况下，自然环境的数量, Chinese
 不受明显人类影响的是, Chinese
 以越来越快的速度减少。, Chinese
人类科技的发展让, Chinese
 对自然资源的更大程度的开发，并帮助, Chinese
 减轻自然灾害带来的一些风险。, Chinese
尽管取得了这些进步，然而，人类的命运, Chinese
文明仍然与环境的变化密切相关。, Chinese
在使用之间存在一个高度复杂的反馈回路, Chinese
 先进的技术和环境的变化只是慢慢地被理解。, Chinese
[73] 对地球自然环境的人为威胁包括污染、森林砍伐、, Chinese
 和漏油等灾害。, Chinese
人类对许多植物和动物的灭绝做出了贡献。, Chinese
人类利用自然进行休闲和经济活动。, Chinese
工业用途的自然资源收购仍然存在, Chinese
 世界经济体系的重要组成部分。, Chinese
[74][75] 一些活动，如打猎和钓鱼，被用于, Chinese
为了生计和休闲，通常由不同的人提供。, Chinese
大约在公元前 9 千年左右，农业首次被采用。, Chinese
从粮食生产到能源，自然影响着经济财富。, Chinese
尽管早期人类采集未开垦的植物材料用于, Chinese
食物并利用植物的药用特性进行治疗，, Chinese
[76] 大多数现代人类对植物的利用是通过农业。, Chinese
为作物生长开垦大片土地导致了, Chinese
 可利用的造林和湿地数量显着减少，, Chinese
 导致许多植物失去栖息地, Chinese
 和动物物种以及增加的侵蚀。, Chinese
[77] 自然之美在历史上一直是艺术和书籍中的一个普遍主题，, Chinese
填满了图书馆和书店的大部分区域。, Chinese
如此多的艺术描绘和颂扬了大自然，, Chinese
 摄影、诗歌、, Chinese
 和其他文献显示了许多人的力量, Chinese
 人们将自然与美联系在一起。, Chinese
该协会存在的原因，以及该协会的组成，, Chinese
 由称为美学的哲学分支研究。, Chinese
除了某些基本特征之外，许多, Chinese
 哲学家们一致同意解释什么被视为美丽，, Chinese
 意见几乎是无穷无尽的。, Chinese
[78] 自然和荒野一直很重要, Chinese
 世界历史各个时代的主题。, Chinese
山水艺术的早期传统始于中国, Chinese
 唐代（618-907）。, Chinese
表现自然的传统成为, Chinese
 中国绘画的目标，对亚洲艺术产生了重大影响。, Chinese
尽管自然奇观在诗篇和约伯记中得到颂扬，, Chinese
艺术中的荒野写照在 1800 年代变得更加普遍，, Chinese
 特别是在浪漫主义运动的作品中。, Chinese
英国艺术家 John Constable 和 J. M. W. Turner 将他们的, Chinese
 注意在他们的绘画中捕捉自然世界的美丽。, Chinese
在此之前，绘画主要是宗教场景或人物。, Chinese
威廉华兹华斯的诗歌描述了自然界的奇迹, Chinese
，以前被视为一个具有威胁性的地方。, Chinese
对自然的重视日益成为西方文化的一个方面。, Chinese
[79] 这一艺术运动也恰逢, Chinese
 西方世界的超验主义运动。, Chinese
美丽艺术的一个共同经典观念涉及, Chinese
 词模仿，模仿自然。, Chinese
同样在关于自然之美的观念领域是, Chinese
完美的是通过完美的数学形式暗示的，并且, Chinese
更普遍的是自然界的模式。, Chinese
正如 David Rothenburg 所写，“美是科学的根源，也是艺术的目标，, Chinese
 人类所能希望看到的最高可能性”。, Chinese
[80]:281 一些科学领域将自然视为运动中的物质，, Chinese
 遵守科学试图理解的某些自然法则。, Chinese
由于这个原因，最基础的科学通常是, Chinese
 理解为“物理学”——它的名字是, Chinese
仍然被认为是“自然研究”的意思。, Chinese
物质通常被定义为构成物理对象的物质。, Chinese
它构成了可观测宇宙。, Chinese
现在相信宇宙的可见成分, Chinese
 仅占总质量的 4.9%。, Chinese
据信，其余部分由 26.8% 的冷空气组成, Chinese
暗物质和 68.3% 的暗能量。, Chinese
[81] 这些组件的确切排列仍然是, Chinese
未知，物理学家正在对其进行深入研究。, Chinese
物质和能量在整个可观察范围内的行为, Chinese
 宇宙似乎遵循明确定义的物理定律。, Chinese
这些定律已被用于产生宇宙学模型, Chinese
 成功地解释了结构和, Chinese
我们可以观察到的宇宙演化。, Chinese
物理定律的数学表达式使用一组二十个物理常数[82], Chinese
 在整个可观测宇宙中似乎是静态的。, Chinese
[83] 这些常数的值已经过仔细测量，, Chinese
 但其具体价值的原因仍然是个谜。, Chinese
外太空，也简称太空，是指相对, Chinese
天体大气层之外的宇宙空旷区域。, Chinese
外层空间用于将其与领空（和陆地位置）区分开来。, Chinese
地球大气层和太空之间没有离散的边界，, Chinese
因为大气层随着高度的增加而逐渐减弱。, Chinese
太阳系内的外层空间称为行星际空间，, Chinese
 它在所谓的日球层顶进入星际空间。, Chinese
外层空间稀疏地充满了几十种, Chinese
 迄今为止通过微波光谱发现的有机分子，, Chinese
 大爆炸遗留下来的黑体辐射, Chinese
 以及宇宙的起源和宇宙射线，, Chinese
 其中包括电离原子核和各种亚原子粒子。, Chinese
还有一些气体、等离子体和尘埃，以及小流星。, Chinese
此外，今天在外太空有人类生命的迹象，, Chinese
例如以前载人留下的材料和, Chinese
对航天器有潜在危险的无人发射。, Chinese
其中一些碎片会定期重新进入大气层。, Chinese
尽管地球是太阳系中唯一已知支持生命存在的天体，, Chinese
 证据表明，在遥远的过去, Chinese
 火星表面拥有液态水。, Chinese
[84] 在火星历史上的一个短暂时期，它可能也能够形成生命。, Chinese
不过目前，留在火星上的大部分水都被冻结了。, Chinese
如果火星上存在生命，那很有可能, Chinese
 位于液态水仍然存在的地下。, Chinese
[85] 其他类地行星的情况，, Chinese
 水星和金星似乎过于严酷，无法维持我们所知的生命。, Chinese
但有人推测，木星的第四大卫星木卫二，, Chinese
 可能拥有地下液态水海洋，并可能孕育生命。, Chinese
[86] 天文学家已经开始发现太阳系外的地球类似物——, Chinese
 位于恒星周围宜居带的行星, Chinese
维基百科于 2001 年 1 月 15 日由 Jimmy Wales 和 Larry Sanger 创立。, Chinese
Sanger 创造了它的名字[5][6] 作为“wiki”和“百科全书”的合成词。, Chinese
它最初是一本英文百科全书，但很快就开发出了其他语言的版本。, Chinese
英语维基百科拥有 620 万篇文章，是 317 部维基百科百科全书中最大的。, Chinese
总体而言，维基百科包含超过 5500 万篇文章，[7] 每月吸引 17 亿独立访问者。, Chinese
[8][9] 维基百科因其准确性参差不齐以及表现出系统性偏见（包括性别偏见）而受到批评，, Chinese
 大多数编辑是男性。, Chinese
[4] 举办编辑马拉松活动以鼓励女性编辑和, Chinese
增加女性话题的覆盖面。, Chinese
[10] 2006 年，《时代》杂志指出，允许任何人编辑的开放政策使维基百科成为世界上最大、可能也是最好的百科全书，这证明了吉米·威尔士的远见卓识。, Chinese
[11] 该项目的声誉在 2010 年代进一步提高，因为它基于其独特的结构、管理和没有商业偏见，加大了提高质量和可靠性的力度。, Chinese
[4] 2018 年，Facebook 和 YouTube 宣布他们将通过建议相关维基百科文章的链接来帮助用户检测假新闻。, Chinese
[12] 在 Wikipedia 之前尝试了其他协作在线百科全书，但没有一个如此成功。, Chinese
[13] 维基百科最初是 Nupedia 的补充项目，Nupedia 是一个免费的在线英语百科全书项目，其文章由专家撰写并在正式流程下进行审查。, Chinese
[14] 它成立于 2000 年 3 月 9 日，归网络门户公司 Bomis 所有。, Chinese
它的主要人物是 Bomis 首席执行官 Jimmy Wales 和 Larry Sanger，后者是 Nupedia 和后来的维基百科的主编。, Chinese
[15][16] Nupedia 最初是根据自己的 Nupedia 开放内容许可证获得许可的，但甚至在维基百科成立之前，Nupedia 在 Richard Stallman 的敦促下就转向了 GNU 自由文档许可证。, Chinese
[17] 威尔士因定义了制作可公开编辑的百科全书的目标而受到赞誉，, Chinese
[18][19] 而桑格因使用维基来实现该目标的策略而受到赞誉。, Chinese
[20] 2001 年 1 月 10 日，Sanger 在 Nupedia 邮件列表上提议创建一个 wiki 作为 Nupedia 的“馈线”项目。, Chinese
[21] 域 wikipedia.com 和 wikipedia.org 于 2001 年 1 月 12 日注册，[22] 和 1 月 13 日，, Chinese
 2001 年，[23] 分别于 1 月 15 日推出维基百科，, Chinese
 2001 年，[14] 作为 www.wikipedia.com 的单一英文版本，[24] 并由 Sanger 在 Nupedia 邮件列表中宣布。, Chinese
[18] 维基百科的“中立观点”[25] 政策在最初几个月就被编纂成法典。, Chinese
否则，最初的规则相对较少，维基百科独立于 Nupedia 运作。, Chinese
[18] 最初，Bomis 打算让维基百科成为一家盈利企业。, Chinese
[26] 维基百科从 Nupedia、Slashdot 帖子和网络搜索引擎索引中获得了早期贡献者。, Chinese
还创建了语言版本，到 2004 年底共有 161 个。, Chinese
[27] Nupedia 和维基百科共存，直到 2003 年前者的服务器被永久关闭，, Chinese
 其文本被纳入维基百科。, Chinese
英文维基百科于 2007 年 9 月 9 日通过了 200 万篇大关，成为有史以来最大的百科全书，超过了 1408 年明朝制作的永乐百科全书，后者保持了将近 600 年的记录。, Chinese
[28] 出于对商业广告和维基百科缺乏控制的恐惧，西班牙维基百科的用户于 2002 年 2 月从维基百科分叉创建了自由百科全书。, Chinese
[29] 威尔士随后宣布维基百科将不再显示广告，并将维基百科的域名从 wikipedia.com 更改为 wikipedia.org。, Chinese
[30][31] 尽管英语维基百科在 2009 年 8 月达到了 300 万篇文章，但版本的增长，, Chinese
 就新文章和投稿人的数量而言，似乎在 2007 年初左右达到顶峰。, Chinese
[32] 2006年，百科全书每天新增约1, Chinese
[33] 帕洛阿尔托研究中心的一个团队将这种增长放缓归因于该项目日益增加的排他性和对变革的抵制。, Chinese
[34] 其他人则认为增长自然趋于平缓，因为可以称为“唾手可得的果实”的文章——显然值得一篇文章的主题——已经被广泛创建和建立。, Chinese
[38][39] 《华尔街日报》列举了一系列适用于编辑的规则以及与此类内容相关的争议，这些都是造成这种趋势的原因。, Chinese
[40] 威尔士在 2009 年对这些说法提出异议，否认下降并质疑研究的方法。, Chinese
在同一次采访中，威尔士还声称编辑人数“稳定且可持续”。, Chinese
[42] 2013年《麻省理工科技评论》一篇题为“维基百科的衰落”的文章质疑了这一说法。, Chinese
文章透露，自 2007 年以来，维基百科失去了三分之一的志愿编辑，而那些仍然留在那里的人越来越关注细节。, Chinese
[43] 2012 年 7 月，《大西洋月刊》报道说，行政人员的数量也在下降。, Chinese
[44] 在 2013 年 11 月 25 日的纽约杂志上，凯瑟琳沃德说“维基百科，, Chinese
 第六大最常用的网站，正面临内部危机”。, Chinese
[45] 根据 comscore Networks 的数据，2007 年 1 月，维基百科首次进入美国最受欢迎网站的前十名。, Chinese
维基百科拥有 4290 万独立访问者，排名第 9，超过纽约时报（#10）和苹果公司（#11）。, Chinese
这比 2006 年 1 月有了显着增长，当时维基百科排名第 33 位，独立访问者约为 1830 万。, Chinese
[46] 截至 2020 年 3 月[更新]，根据 Alexa Internet，维基百科在受欢迎程度方面排名第 13[3]。, Chinese
