"Text","Language"
" vor allem Breitengrad.","German"
"Ein Breitenband der Oberfläche mit ähnlichen klimatischen Eigenschaften bildet eine Klimaregion.","German"
"Es gibt eine Reihe solcher Regionen","German"
" vom tropischen Klima am Äquator bis zum polaren Klima an den nördlichen und südlichen Extremen.","German"
"Das Wetter wird auch von den Jahreszeiten beeinflusst","German"
" die aus der Neigung der Erdachse gegenüber ihrer Bahnebene resultieren.","German"
"So kann zu jeder Zeit im Sommer oder Winter","German"
" Ein Teil der Erde ist direkter den Sonnenstrahlen ausgesetzt.","German"
"Diese Exposition wechselt","German"
"Zu jeder Zeit","German"
" Die nördliche und südliche Hemisphäre erleben entgegengesetzte Jahreszeiten.","German"
"Das Wetter ist ein chaotisches System","German"
" Daher ist eine genaue Wettervorhersage auf nur wenige Tage beschränkt.","German"
"[27] Insgesamt passieren weltweit zwei Dinge:","German"
" (1) die Temperatur steigt im Durchschnitt","German"
" und (2) das regionale Klima hat merkliche Veränderungen erfahren.","German"
"[28] Wasser ist eine chemische Substanz","German"
" Wasserstoff und Sauerstoff (H2O) und ist lebensnotwendig für alle bekannten Lebensformen.","German"
"[29] Im typischen Sprachgebrauch bezieht sich Wasser nur auf seine flüssige Form oder seinen flüssigen Zustand","German"
" aber die Substanz hat auch einen festen Zustand","German"
"und ein gasförmiger Zustand","German"
"Wasser bedeckt 71 % der Erdoberfläche.","German"
"[30] Auf der Erde kommt es hauptsächlich in Ozeanen und anderen großen Gewässern vor","German"
" mit 1","German"
" Wolken und Niederschlag.","German"
"[31][32] Ozeane enthalten 97 % des Oberflächenwassers","German"
" und andere Landoberflächengewässer wie Flüsse","German"
" Seen und Teiche 0","German"
"Hinzu kommt eine winzige Menge des Wassers der Erde","German"
"in biologischen Körpern und hergestellten Produkten enthalten sind.","German"
"Ein Ozean ist ein großer Salzwasserkörper und ein Hauptbestandteil der Hydrosphäre.","German"
"Etwa 71 % der Erdoberfläche (eine Fläche von etwa 361 Millionen Quadratkilometern) sind von Ozeanen bedeckt","German"
"ein zusammenhängendes Gewässer","German"
"Mehr als die Hälfte dieses Gebiets ist über 3.000 Meter (9.800 Fuß) tief.","German"
"Der durchschnittliche ozeanische Salzgehalt beträgt etwa 35 Teile pro Tausend (ppt) (3","German"
"und fast das gesamte Meerwasser hat einen Salzgehalt im Bereich von 30 bis 38 ppt.","German"
"Obwohl allgemein als mehrere ""getrennte"" Ozeane anerkannt","German"
" miteinander verbundener Salzwasserkörper","German"
"[33][34] Dieses Konzept eines globalen Ozeans als kontinuierlichem Körper","German"
" von Wasser mit relativ freiem Austausch zwischen seinen Teilen ist von grundlegender Bedeutung für die Ozeanographie.","German"
"[35] Die großen ozeanischen Abteilungen werden teilweise durch die Kontinente definiert","German"
"verschiedene Archipele und andere Kriterien:","German"
" Diese Bereiche sind (in absteigender Reihenfolge der Größe) der Pazifische Ozean","German"
" der Atlantische Ozean","German"
"Kleinere Regionen der Ozeane werden Meere","German"
"Es gibt auch Salzseen","German"
" Dabei handelt es sich um kleinere Binnensalzwasserkörper","German"
"Zwei bemerkenswerte Beispiele für Salzseen sind der Aralsee und der Große Salzsee.","German"
"Ein See (vom lateinischen Wort lacus) ist ein Geländemerkmal (oder physisches Merkmal)","German"
" ein Flüssigkeitskörper auf der Oberfläche einer Welt","German"
" (eine andere Art von Landschaftsform oder Geländemerkmal","German"
" es ist nicht global) und bewegt sich langsam","German"
"Auf der Erde gilt ein Gewässer als See","German"
"nicht Teil des Ozeans","German"
" ist größer und tiefer als ein Teich und wird von einem Fluss gespeist.","German"
"[36][37] Die einzige Welt außer der Erde","German"
" Saturns größter Mond","German"
"Es ist nicht bekannt","German"
"obwohl Titans Oberfläche von zahlreichen Flussbetten zerschnitten ist.","German"
"Natürliche Seen auf der Erde befinden sich im Allgemeinen in Berggebieten","German"
" und Gebiete mit andauernder oder neuerer Vereisung.","German"
"Andere Seen befinden sich in Endorheic-Becken oder entlang der Laufläufe reifer Flüsse.","German"
"In einigen Teilen der Welt","German"
"Es gibt viele Seen aufgrund chaotischer Entwässerungsmuster","German"
"Alle Seen sind temporär über geologische Zeitskalen","German"
" da sie sich langsam mit Sedimenten füllen oder aus dem sie enthaltenden Becken austreten.","German"
"Ein Teich ist ein stehendes Gewässer","German"
" das ist normalerweise kleiner als ein See.","German"
"Eine Vielzahl von künstlichen Gewässern werden als Teiche klassifiziert","German"
"einschließlich Wassergärten für ästhetische Ornamente","German"
" Fischteiche für die kommerzielle Fischzucht","German"
" und Solarteiche zur Speicherung von Wärmeenergie.","German"
"Teiche und Seen werden anhand der Strömungsgeschwindigkeit von Bächen unterschieden.","German"
"Während Strömungen in Bächen leicht zu beobachten sind","German"
" Teiche und Seen besitzen thermisch angetriebene Mikroströmungen und mäßige windgetriebene Strömungen.","German"
"Diese Merkmale unterscheiden einen Teich von vielen anderen aquatischen Geländemerkmalen","German"
"wie Stream Pools und Gezeitenpools.","German"
"Ein Fluss ist ein natürlicher Wasserlauf","German"
" in Richtung eines Ozeans","German"
"In einigen wenigen Fällen fließt ein Fluss einfach in den Boden oder versiegt vollständig","German"
"Kleine Flüsse können auch mit mehreren anderen Namen bezeichnet werden","German"
" einschließlich Strom","German"
"Es gibt keine allgemeine Regel","German"
"Viele Namen für kleine Flüsse sind spezifisch für die geografische Lage","German"
" Ein Beispiel ist Burn in Schottland und im Nordosten Englands.","German"
"Manchmal sagt man","German"
"Dies ist jedoch aufgrund der Unbestimmtheit der Sprache nicht immer der Fall.","German"
"[39] Ein Fluss ist Teil des Wasserkreislaufs.","German"
"Wasser in einem Fluss wird im Allgemeinen aus Niederschlag durch Oberflächenabfluss gesammelt","German"
" Grundwasseranreicherung","German"
"und die Freisetzung von gespeichertem Wasser in natürlichem Eis und Schneedecken (d. h. von Gletschern).","German"
"Ein Bach ist ein fließendes Gewässer mit einer Strömung","German"
" in einem Bett und Bachufern beschränkt.","German"
"In den Vereinigten Staaten wird ein Bach als Wasserlauf mit einer Breite von weniger als 18 Metern (60 Fuß) eingestuft.","German"
"Bäche sind wichtig als Leitungen im Wasserkreislauf","German"
" Instrumente zur Grundwasserneubildung","German"
"und sie dienen als Korridore für die Migration von Fischen und Wildtieren.","German"
"Der biologische Lebensraum in unmittelbarer Nähe eines Baches wird als Uferzone bezeichnet.","German"
"Angesichts des Status des fortschreitenden Aussterbens im Holozän","German"
" Bäche spielen eine wichtige Korridorrolle bei der Verbindung fragmentierter Lebensräume und damit beim Erhalt der Biodiversität.","German"
"Das Studium der Bäche und Wasserstraßen im Allgemeinen umfasst viele Zweige der interdisziplinären Natur- und Ingenieurwissenschaften","German"
" einschließlich Hydrologie","German"
" Fischbiologie","German"
"Ökosysteme bestehen aus einer Vielzahl von biotischen und abiotischen Komponenten","German"
"[41] Die Struktur und Zusammensetzung wird durch verschiedene Umweltfaktoren bestimmt","German"
"Variationen dieser Faktoren werden dynamische Modifikationen des Ökosystems initiieren.","German"
"Einige der wichtigeren Komponenten sind Boden","German"
" Strahlung von Sonne","German"
"Im Mittelpunkt des Ökosystemkonzepts steht die Idee","German"
"Ganismen interagieren mit jedem anderen Element in ihrer lokalen Umgebung.","German"
"Eugene Odum","German"
"Organismen (dh: die ""Gemeinschaft"") in einem bestimmten Bereich","German"
" Umwelt","German"
" biotische Vielfalt und Stoffkreisläufe (d.h.","German"
": Stoffaustausch zwischen belebten und unbelebten Teilen) innerhalb des Systems ist ein Ökosystem.","German"
"„[42] Innerhalb des Ökosystems sind Arten in der Nahrungskette miteinander verbunden und voneinander abhängig","German"
" und tauschen Energie und Materie untereinander sowie mit ihrer Umgebung aus.","German"
"[43] Das Konzept des menschlichen Ökosystems basiert auf Mensch/Natur","German"
" Dichotomie und die Vorstellung","German"
" sowie mit den abiotischen Bestandteilen ihres Biotops.","German"
"[44] Eine kleinere Größeneinheit wird als Mikroökosystem bezeichnet.","German"
"Ein Mikrosystem kann zum Beispiel ein Stein und das ganze Leben darunter sein.","German"
"Ein Makroökosystem kann eine ganze Ökoregion umfassen","German"
" mit seinem Einzugsgebiet.","German"
"[45] Wildnis wird im Allgemeinen als Gebiete definiert","German"
"Wildnisgebiete finden sich in Naturschutzgebieten","German"
"Naturschutzgebiete","German"
" Nationalparks und sogar in städtischen Gebieten entlang von Flüssen","German"
" Schluchten oder anderweitig unerschlossene Gebiete.","German"
"Wildnisgebiete und geschützte Parks werden berücksichtigt","German"
"wichtig für das Überleben bestimmter Arten","German"
" Erhaltung und Einsamkeit.","German"
"Einige Naturautoren glauben","German"
"[46] und einige Ökologen betrachten Wildnisgebiete als ein","German"
" integraler Bestandteil des sich selbst erhaltenden natürlichen Ökosystems der Erde (der Biosphäre).","German"
"Sie können auch historische genetische Merkmale bewahren und für die sie Lebensraum bieten","German"
" wilde Flora und Fauna","German"
"Obwohl es keine allgemeine Einigung über die Definition des Lebens gibt","German"
" Wissenschaftler akzeptieren im Allgemeinen","German"
" Stoffwechsel","German"
"[47] Man kann auch sagen","German"
"Gemeinsame Eigenschaften von Landorganismen (Pflanzen","German"
"Archaeen und Bakterien) sind","German"
" einen Stoffwechsel haben","German"
"Ein Unternehmen mit diesen Eigenschaften wird im Allgemeinen als Leben betrachtet.","German"
"Nicht jede Definition von Leben betrachtet jedoch alle diese Eigenschaften als wesentlich.","German"
"Von Menschen gemachte Analoga des Lebens können auch als Leben angesehen werden.","German"
"Die Biosphäre ist der Teil der äußeren Hülle der Erde – einschließlich Land","German"
"Oberflächengestein","German"
" und welche biotischen Prozesse wiederum verändern oder transformieren.","German"
"Aus dem weitesten geophysiologischen Blickwinkel","German"
" die Biosphäre ist das globale Ökosystem","German"
"einschließlich ihrer Wechselwirkung mit den Elementen der Lithosphäre (Felsen)","German"
"Die gesamte Erde enthält über 75 Milliarden Tonnen (150 Billionen Pfund oder etwa 6","German"
" die in verschiedenen Umgebungen innerhalb der Biosphäre lebt.","German"
"[48] ​​Über neun Zehntel der gesamten Biomasse auf der Erde sind Pflanzen","German"
" von denen tierisches Leben sehr stark für seine Existenz abhängt.","German"
"[49] Mehr als 2 Millionen Pflanzen- und Tierarten wurden bisher identifiziert","German"
" und Schätzungen der tatsächlichen Anzahl existierender Arten reichen von mehreren Millionen bis weit über 50 Millionen.","German"
"[51][52][53] Die Zahl der einzelnen Lebensarten ist ständig in gewissem Maße im Fluss","German"
" ständig kommen neue Arten hinzu und andere verschwinden.","German"
"Die Gesamtzahl der Arten nimmt rapide ab.","German"
"Der Ursprung des Lebens auf der Erde ist nicht gut verstanden","German"
" aber es ist bekannt","German"
"während der hadäischen oder archaischen Äonen auf einer Urerde","German"
" hatte eine wesentlich andere Umgebung","German"
"[64] Diese Lebensformen besaßen die grundlegenden Merkmale","German"
" von Selbstreplikation und vererbbaren Merkmalen.","German"
"Sobald das Leben erschienen war","German"
" Selektion führte zur Entwicklung immer vielfältigerer Lebensformen.","German"
"Arten","German"
" und die Konkurrenz durch andere Lebensformen erlosch.","German"
"Der Fossilienbestand enthält jedoch Hinweise auf viele dieser älteren Arten.","German"
"Aktuelle fossile und DNA-Beweise zeigen","German"
"können eine kontinuierliche Abstammung bis zu den ersten primitiven Lebensformen zurückverfolgen.","German"
"[64] Als die Grundformen des Pflanzenlebens den Prozess der Photosynthese entwickelten","German"
" Die Energie der Sonne könnte geerntet werden","German"
"[65] Der resultierende Sauerstoff reicherte sich in der Atmosphäre an","German"
" und zur Entstehung der Ozonschicht geführt haben.","German"
"Daraus resultierte der Einbau kleinerer Zellen in größere","German"
" bei der Entwicklung von noch komplexeren Zellen namens Eukaryoten.","German"
"[66] Zellen innerhalb von Kolonien wurden zunehmend spezialisiert","German"
"was zu echten mehrzelligen Organismen führt.","German"
"Da die Ozonschicht schädliche ultraviolette Strahlung absorbiert","German"
" Leben besiedelt die Erdoberfläche.","German"
"Die erste Lebensform","German"
" und sie blieben die einzige Lebensform bis etwa eine Milliarde","German"
" Jahren","German"
"[67] Mikroorganismen sind einzellige Organismen","German"
" und kleiner als das menschliche Auge sehen kann.","German"
"Dazu gehören Bakterien","German"
"Diese Lebensformen kommen an fast jedem Ort auf der Erde vor","German"
" auch im Erdinneren.","German"
"Ihre Vermehrung ist sowohl schnell als auch reichlich.""","German"
"Die Kombination aus einer hohen Mutationsrate und einer horizontalen","German"
" Gentransfer[69] macht sie sehr anpassungsfähig","German"
" und in der Lage","German"
"[70] Sie bilden einen wesentlichen Teil des planetaren Ökosystems.","German"
"Einige Mikroorganismen sind jedoch pathogen und","German"
"kann ein Gesundheitsrisiko für andere Organismen darstellen.","German"
"Ursprünglich teilte Aristoteles alle Lebewesen in Pflanzen","German"
" die sich im Allgemeinen nicht schnell genug bewegen","German"
"Im System von Linné wurden diese zu den Königreichen","German"
" Vegetabilia (später Plantae) und Animalia.","German"
"Seitdem ist klar","German"
" ursprünglich definiert umfasste mehrere nicht verwandte Gruppen","German"
"und die Pilze und mehrere Algengruppen wurden in neue Königreiche versetzt.","German"
"Diese werden jedoch in vielen Kontexten immer noch oft als Pflanzen betrachtet.","German"
"Bakterienleben ist manchmal in der Flora enthalten","German"
"[71][72] und einige Klassifikationen verwenden den Begriff bakteriell","German"
"Flora getrennt von der Pflanzenflora.","German"
"Unter den vielen Arten der Klassifizierung von Pflanzen sind durch","German"
" regionale Floren","German"
" kann auch fossile Flora","German"
"Menschen in vielen Regionen und Ländern sind sehr stolz darauf","German"
" ihre individuellen Anordnungen der charakteristischen Flora","German"
" die aufgrund von Unterschieden weltweit stark variieren können","German"
" in Klima und Gelände.","German"
"Regionale Floren werden üblicherweise in Kategorien wie einheimische Flora unterteilt","German"
"und landwirtschaftliche und Gartenflora","German"
" die letztgenannten werden absichtlich angebaut und kultiviert.","German"
"Einige Arten der ""einheimischen Flora"" wurden tatsächlich vor Jahrhunderten eingeführt","German"
"durch Menschen","German"
" und ein fester Bestandteil des Eingeborenen werden","German"
" oder die natürliche Flora des Ortes","German"
"Dies ist ein Beispiel dafür","German"
"mit der Natur kann die Grenze dessen","German"
"Eine andere Pflanzenkategorie wurde historisch für Unkräuter herausgearbeitet.","German"
"Obwohl der Begriff in Ungnade gefallen ist","German"
"unter Botanikern als formale Methode","German"
"die informelle Verwendung des Wortes ""Unkräuter""","German"
"der Beseitigung würdig ist","German"
" Gesellschaften versuchen","German"
"In ähnlicher Weise werden Tiere oft in Kategorien wie Haustiere","German"
" Wildtiere","German"
"nach ihrer Beziehung zum menschlichen Leben.","German"
"Tiere als Kategorie haben mehrere Eigenschaften","German"
" das unterscheidet sie im Allgemeinen von anderen Lebewesen.","German"
"Tiere sind eukaryotisch und meist mehrzellig","German"
" (obwohl siehe Myxozoa)","German"
"von Bakterien","German"
"Sie sind heterotroph und verdauen im Allgemeinen Nahrung","German"
" in einer inneren Kammer","German"
"Sie werden auch von Pflanzen","German"
"und Pilze durch fehlende Zellwände.","German"
"Mit wenigen Ausnahmen â€“ vor allem den beiden Phyla bestehend aus","German"
" Schwämme und Placozoen – Tiere haben Körper","German"
"Dazu gehören Muskeln","German"
" und ein Nervensystem","German"
"Es gibt typischerweise auch eine innere Verdauungskammer.","German"
"Die eukaryotischen Zellen","German"
" charakteristische extrazelluläre Matrix aus Kollagen und elastischen Glykoproteinen.","German"
"Dies kann verkalkt werden","German"
"ein Gerüst","German"
" Entwicklung und Reifung unterstützt und die für die Mobilität erforderliche komplexe Anatomie unterstützt.","German"
"Obwohl der Mensch nur einen winzigen Anteil der gesamten lebenden Biomasse auf der Erde ausmacht","German"
" Der menschliche Einfluss auf die Natur ist unverhältnismäßig groß.","German"
"Aufgrund des Ausmaßes des menschlichen Einflusses sind die Grenzen zwischen was","German"
" Menschen betrachten Natur und ""gemachte Umgebungen""","German"
" ist nicht eindeutig","German"
"Auch an den Extremen","German"
" das frei von erkennbarem menschlichen Einfluss ist","German"
" nimmt immer schneller ab.","German"
"Die Entwicklung der Technologie durch die menschliche Rasse hat es ermöglicht","German"
" die stärkere Ausbeutung natürlicher Ressourcen und hat dazu beigetragen","German"
" um einen Teil des Risikos durch Naturgefahren zu mindern.","German"
"Trotz dieser Fortschritte ist jedoch das Schicksal der Menschen","German"
"Zivilisation bleibt eng mit Veränderungen in der Umwelt verbunden.","German"
"Es besteht eine hochkomplexe Rückkopplungsschleife zwischen der Verwendung von","German"
" fortschrittliche Technologie und Veränderungen in der Umwelt","German"
"[73] Zu den vom Menschen verursachten Bedrohungen für die natürliche Umwelt der Erde gehören Umweltverschmutzung","German"
" und Katastrophen wie Ölkatastrophen.","German"
"Der Mensch hat zum Aussterben vieler Pflanzen und Tiere beigetragen.","German"
"Der Mensch nutzt die Natur sowohl für Freizeitaktivitäten als auch für wirtschaftliche Aktivitäten.","German"
"Der Erwerb natürlicher Ressourcen für die industrielle Nutzung bleibt bestehen","German"
" ein beträchtlicher Bestandteil des Weltwirtschaftssystems.","German"
"[74][75] Einige Aktivitäten wie Jagen und Fischen werden genutzt","German"
"für Nahrung und Freizeit","German"
"Die Landwirtschaft wurde erstmals um das 9. Jahrtausend v. Chr. Angenommen.","German"
"Von der Nahrungsmittelproduktion bis zur Energie beeinflusst die Natur den wirtschaftlichen Wohlstand.","German"
"Obwohl frühe Menschen unkultiviertes Pflanzenmaterial für sammelten","German"
"Nahrung und nutzte die medizinischen Eigenschaften der Vegetation zur Heilung","German"
"[76] Die modernste Nutzung von Pflanzen durch den Menschen erfolgt durch die Landwirtschaft.","German"
"Die Rodung großer Landstriche für den Pflanzenbau hat dazu geführt","German"
" deutliche Verringerung der verfügbaren Wald- und Feuchtgebiete","German"
" Dies führt zum Verlust des Lebensraums für viele Pflanzen","German"
" und Tierarten sowie verstärkte Erosion.","German"
"[77] Schönheit in der Natur war historisch ein vorherrschendes Thema in Kunst und Büchern","German"
"füllen große Teile von Bibliotheken und Buchhandlungen.","German"
"Dass die Natur von so viel Kunst dargestellt und gefeiert wurde","German"
" Fotografie","German"
" und andere Literatur zeigt die Kraft","German"
" Menschen assoziieren Natur und Schönheit.","German"
"Gründe","German"
" werden von dem Zweig der Philosophie namens Ästhetik untersucht.","German"
"Jenseits bestimmter grundlegender Merkmale","German"
" Philosophen einigen sich darauf","German"
" die Meinungen sind praktisch endlos.","German"
"[78] Natur und Wildnis waren wichtig","German"
" Themen in verschiedenen Epochen der Weltgeschichte.","German"
"Eine frühe Tradition der Landschaftskunst begann in China","German"
" während der Tang-Dynastie (618–907).","German"
"Die Tradition","German"
" Ziele der chinesischen Malerei und war ein bedeutender Einfluss auf die asiatische Kunst.","German"
"Obwohl Naturwunder in den Psalmen und im Buch Hiob gefeiert werden","German"
"Wildnisdarstellungen in der Kunst wurden im 19. Jahrhundert immer häufiger","German"
" besonders in den Werken der Romantik.","German"
"Die britischen Künstler John Constable und J. M. W. Turner drehten ihre","German"
" legen viel Wert darauf","German"
"Davor handelte es sich hauptsächlich um religiöse Szenen oder um Menschen.","German"
"Die Poesie von William Wordsworth beschrieb die Wunder der Natur","German"
"Die Wertschätzung der Natur wurde zunehmend zu einem Aspekt der westlichen Kultur.","German"
"[79] Diese künstlerische Bewegung fiel auch mit der zusammen","German"
" Transzendentalistische Bewegung in der westlichen Welt.","German"
"Eine gemeinsame klassische Vorstellung von schöner Kunst beinhaltet die","German"
" Wort Mimesis","German"
"Auch im Reich der Ideen über Schönheit in der Natur","German"
"dass das Perfekte durch perfekte mathematische Formen impliziert wird und","German"
"allgemeiner durch Muster in der Natur.","German"
"Wie David Rothenburg schreibt: „Das Schöne ist die Wurzel der Wissenschaft und das Ziel der Kunst","German"
" die höchste Möglichkeit","German"
"[80]:281 Manche Wissenschaftsbereiche sehen Natur als Materie in Bewegung","German"
" bestimmten Naturgesetzen zu gehorchen","German"
"Aus diesem Grund ist die grundlegendste Wissenschaft im Allgemeinen","German"
" als „Physik“ verstanden werden – der Name dafür ist","German"
"noch als ""Naturkunde"" erkennbar.","German"
"Materie wird allgemein als die Substanz definiert","German"
"Es bildet das beobachtbare Universum.","German"
"Die sichtbaren Bestandteile des Universums werden jetzt geglaubt","German"
" nur 4","German"
"Der Rest besteht vermutlich zu 26","German"
"dunkle Materie und 68","German"
"[81] Die genaue Anordnung dieser Komponenten steht noch aus","German"
"unbekannt und wird von Physikern intensiv untersucht.","German"
"Das Verhalten von Materie und Energie im gesamten Beobachtbaren","German"
" Das Universum scheint wohldefinierten physikalischen Gesetzen zu folgen.","German"
"Diese Gesetze wurden verwendet","German"
" die die Struktur erfolgreich erklären und","German"
"die Entwicklung des Universums können wir beobachten.","German"
"Die mathematischen Ausdrücke der Gesetze der Physik verwenden einen Satz von zwanzig physikalischen Konstanten[82]","German"
" die im gesamten beobachtbaren Universum statisch zu sein scheinen.","German"
"[83] Die Werte dieser Konstanten wurden sorgfältig gemessen","German"
" aber der Grund für ihre spezifischen Werte bleibt ein Rätsel.","German"
"Weltraum","German"
"leere Regionen des Universums außerhalb der Atmosphären von Himmelskörpern.","German"
"Der Weltraum wird verwendet","German"
"Es gibt keine diskrete Grenze zwischen der Erdatmosphäre und dem Weltraum","German"
"da sich die Atmosphäre mit zunehmender Höhe allmählich abschwächt.","German"
"Der Weltraum innerhalb des Sonnensystems wird als interplanetarer Raum bezeichnet","German"
" die in der sogenannten Heliopause in den interstellaren Raum übergeht.","German"
"Der Weltraum ist spärlich gefüllt mit mehreren Dutzend Arten von","German"
" bisher durch Mikrowellenspektroskopie entdeckte organische Moleküle","German"
" Schwarzkörperstrahlung","German"
" und der Ursprung des Universums und kosmische Strahlen","German"
" Dazu gehören ionisierte Atomkerne und verschiedene subatomare Teilchen.","German"
"Es gibt auch etwas Gas","German"
"Darüber hinaus gibt es heute Anzeichen von menschlichem Leben im Weltraum","German"
"wie Material","German"
"unbemannte Starts","German"
"Einige dieser Trümmer treten periodisch wieder in die Atmosphäre ein.","German"
"Obwohl die Erde der einzige Körper innerhalb des Sonnensystems ist","German"
" Beweise deuten darauf hin","German"
" Der Planet Mars besaß auf der Oberfläche flüssiges Wasser.","German"
"[84] Für einen kurzen Zeitraum in der Geschichte des Mars war er möglicherweise auch in der Lage","German"
"Derzeit ist jedoch das meiste Wasser auf dem Mars gefroren.","German"
"Wenn überhaupt Leben auf dem Mars existiert","German"
" unterirdisch anzuordnen","German"
"[85] Verhältnisse auf den anderen Erdplaneten","German"
" Merkur und Venus scheinen zu hart zu sein","German"
"Aber es wurde vermutet","German"
" kann einen unterirdischen Ozean aus flüssigem Wasser besitzen und möglicherweise Leben beherbergen.","German"
"[86] Astronomen haben begonnen","German"
" Planeten","German"
"Wikipedia wurde am 15. Januar 2001 von Jimmy Wales und Larry Sanger ins Leben gerufen.","German"
"Sanger prägte seinen Namen[5][6] als Kunstwort aus „Wiki“ und „Enzyklopädie“.","German"
"Es war ursprünglich eine englischsprachige Enzyklopädie","German"
"Mit 6","German"
"Insgesamt umfasst Wikipedia mehr als 55 Millionen Artikel[7] und zieht monatlich 1","German"
"[8][9] Wikipedia wurde wegen seiner ungleichmäßigen Genauigkeit und wegen systematischer Voreingenommenheit","German"
" wobei die Mehrheit der Redakteure männlich ist.","German"
"[4] Edit-a-thons wurden abgehalten","German"
"die Berichterstattung über Frauenthemen erhöhen.","German"
"[4] Im Jahr 2018 kündigten Facebook und YouTube an","German"
"[12] Andere kollaborative Online-Enzyklopädien wurden vor Wikipedia versucht","German"
"Wikipedia begann als ergänzendes Projekt für Nupedia","German"
"[14] Es wurde am 9. März 2000 im Besitz von Bomis","German"
"Seine Hauptfiguren waren Jimmy Wales","German"
"[15][16] Nupedia wurde ursprünglich unter seiner eigenen Nupedia Open Content License lizenziert","German"
"[17] Wales wird zugeschrieben","German"
"[18][19] während Sanger die Strategie zugeschrieben wird","German"
"[20] Am 10. Januar 2001 schlug Sanger auf der Nupedia-Mailingliste vor","German"
"[21] Die Domains wikipedia.com und wikipedia.org wurden am 12. Januar 2001[22] und am 13. Januar 2001 registriert.","German"
" 2001[23] und Wikipedia wurde am 15.","German"
"[18] Wikipedias Politik des „neutralen Standpunkts“[25] wurde in den ersten Monaten kodifiziert.","German"
"Ansonsten gab es anfangs relativ wenige Regeln und Wikipedia operierte unabhängig von Nupedia.","German"
"[18] Ursprünglich beabsichtigte Bomis","German"
"[26] Wikipedia erhielt frühe Mitwirkende von Nupedia","German"
"Es wurden auch Sprachausgaben erstellt","German"
"[27] Nupedia und Wikipedia existierten nebeneinander","German"
" und sein Text wurde in Wikipedia aufgenommen.","German"
"Die englische Wikipedia hat am 9. September 2007 die Marke von zwei Millionen Artikeln überschritten und ist damit die größte Enzyklopädie","German"
"[28] Unter Berufung auf Ängste vor kommerzieller Werbung und mangelnder Kontrolle in Wikipedia spalteten sich Benutzer der spanischen Wikipedia von Wikipedia ab","German"
"[29] Wales kündigte dann an","German"
"[30][31] Obwohl die englische Wikipedia im August 2009 drei Millionen Artikel erreichte","German"
" in Bezug auf die Anzahl neuer Artikel und Mitwirkender","German"
"[32] Im Jahr 2006 wurden der Enzyklopädie täglich rund 1.800 Artikel hinzugefügt","German"
"[35][36][37] Im November 2009 stellte ein Forscher der Rey Juan Carlos Universität in Madrid fest","German"
"[38][39] Das Wall Street Journal nannte die Reihe von Regeln","German"
"[40] Wales bestritt diese Behauptungen im Jahr 2009","German"
"[41] Zwei Jahre später","German"
"Im selben Interview behauptete Wales auch","German"
"[42] Ein Artikel aus dem Jahr 2013 mit dem Titel „The Decline of Wikipedia“ in MIT Technology Review stellte diese Behauptung in Frage.","German"
"Der Artikel enthüllte","German"
"[43] Im Juli 2012 berichtete The Atlantic","German"
"[44] In der Ausgabe des New York Magazine vom 25. November 2013 erklärte Katherine Ward: „Wikipedia","German"
" die am sechsthäufigsten genutzte Website","German"
"[45] Im Januar 2007 wurde Wikipedia laut comscore Networks zum ersten Mal in die Top-Ten-Liste der beliebtesten Websites in den USA aufgenommen.","German"
"Mit 42","German"
"Dies war eine deutliche Steigerung gegenüber Januar 2006","German"
"[46] Seit März 2020[Update] hat Wikipedia laut Alexa Internet Rang 13[3] unter den Websites in Bezug auf die Popularität.","German"
"2014 verzeichnete es jeden Monat acht Milliarden Seitenaufrufe.","German"
"[47] Am 9. Februar 2014 berichtete die New York Times","German"
" ""nach Angaben des Ratingunternehmens comScore"".","German"
"[8] Loveland und Reagle argumentieren","German"
"[50] Mehr als 162 Millionen Menschen sahen sich die Blackout-Erklärungsseite an","German"
"[51][52] Am 20. Januar 2014 gab Subodh Varma","German"
" es ""hatte letztes Jahr fast zehn Prozent seiner Seitenaufrufe verloren.","German"
"Zwischen Dezember 2012 und Dezember 2013 gab es einen Rückgang von etwa zwei Milliarden.","German"
"Spitzenreiter sind die beliebtesten Versionen: Seitenaufrufe der englischen Wikipedia gingen um zwölf Prozent zurück","German"
"die der deutschen Version rutschten um 17 Prozent ab und die japanische Version verlor neun Prozent.","German"
"[53] Varma fügte hinzu: Während die Manager von Wikipedia glauben","German"
"andere Experten sind der Meinung","German"
"„[53] Bis Ende Dezember 2016 lag Wikipedia auf Platz fünf der beliebtesten Websites weltweit.","German"
"[54] Im Januar 2013 wurde 274301 Wikipedia","German"
"im Oktober 2014 wurde Wikipedia mit dem Wikipedia-Denkmal geehrt","German"
" 106 der 7.473 700-seitigen Wikipedia-Bände wurden als Print-Wikipedia verfügbar.","German"
"[55][56] Im Juni 2019 berichteten Wissenschaftler","German"
"[57] Im Gegensatz zu traditionellen Enzyklopädien folgt Wikipedia dem Prokrastination-Prinzip [Anmerkung 3] bezüglich der Sicherheit seiner Inhalte.","German"
"[60] Es begann fast völlig offen – jeder konnte Artikel erstellen","German"
" auch diejenigen","German"
"Änderungen an allen Artikeln würden sofort veröffentlicht.","German"
"Infolgedessen kann jeder Artikel Ungenauigkeiten wie Fehler","German"
"Aufgrund der zunehmenden Popularität von Wikipedia werden einige Ausgaben","German"
