Text,Language
一般に、いくつかの「別々の」海洋として認識されていますが、これらの海域は 1 つの地球規模の海洋を構成しています。,Japanese
 相互接続された塩水域は、しばしば世界の海または地球の海と呼ばれます。,Japanese
[33][34] 連続体としての地球規模の海洋のこの概念,Japanese
 その部分の間で比較的自由に交換できる水の構造は、海洋学にとって基本的に重要です。,Japanese
[35] 主要な海洋区分は、大陸によって部分的に定義されています。,Japanese
さまざまな群島、およびその他の基準:,Japanese
 これらの区画は（サイズの降順で）太平洋です。,Japanese
 大西洋、インド洋、南洋、北極海。,Japanese
海の小さな領域は、海、湾、湾などの名前で呼ばれます。,Japanese
塩湖もあり、,Japanese
 これは、世界の海と相互接続されていない内陸の海水の小さな塊です。,Japanese
塩湖の 2 つの注目すべき例は、アラル海とグレート ソルト レイクです。,Japanese
湖 (ラテン語の lacus から) は、地形の特徴 (または物理的な特徴) です。,Japanese
 盆地の底に局所化された世界の表面上の液体の塊,Japanese
 (別のタイプの地形または地形フィーチャ。つまり、,Japanese
 グローバルではありません）、移動する場合はゆっくりと移動します。,Japanese
地球上では、内陸にある水域は湖と見なされますが、,Japanese
海の一部ではなく、,Japanese
 池よりも大きくて深く、川から水が流れています。,Japanese
[36][37] 地球以外に湖があることが知られている唯一の世界はタイタンである。,Japanese
 土星の最大の月にはエタンの湖があり、メタンと混合している可能性が最も高い.,Japanese
タイタンの湖が川から供給されているかどうかは不明ですが、,Japanese
タイタンの表面は無数の川床に刻まれています。,Japanese
地球上の自然湖は、一般的に山岳地帯、リフトゾーン、,Japanese
 進行中または最近の氷河作用のある地域。,Japanese
他の湖は、内陸盆地や成熟した川の流れに沿って見られます。,Japanese
世界のいくつかの地域では、,Japanese
最後の氷河期から残った混沌とした排水パターンのために、多くの湖があります。,Japanese
すべての湖は、地質学的な時間スケールでは一時的なものです。,Japanese
 それらはゆっくりと堆積物で満たされるか、それらを含む盆地からこぼれます。,Japanese
池は、自然または人工の水溜まりです。,Japanese
 それは通常、湖よりも小さいです。,Japanese
さまざまな人工の水域が池として分類されます。,Japanese
審美的な装飾のために設計されたウォーター ガーデンを含む、,Japanese
 商業魚飼育用に設計された養魚池、,Japanese
 熱エネルギーを蓄えるように設計されたソーラー池。,Japanese
池や湖は、流速によって小川と区別されます。,Japanese
河川の流れは簡単に観察できますが、,Japanese
 池や湖には、熱によって駆動されるマイクロカレントと適度な風によって駆動されるカレントがあります。,Japanese
これらの特徴は、池を他の多くの水生地形の特徴と区別します。,Japanese
ストリームプールやタイドプールなど。,Japanese
川は自然の水路であり[38]、通常は淡水である。,Japanese
 海、湖、海、または別の川に向かって流れます。,Japanese
いくつかのケースでは、川が単に地面に流れ込むか、別の水域に到達する前に完全に乾きます。,Japanese
小さな川は他のいくつかの名前で呼ばれることもありますが、,Japanese
 小川、小川、小川、小川、小川を含む。,Japanese
川と呼ばれるものを定義する一般的な規則はありません。,Japanese
小さな川の多くの名前は、地理的な場所に固有のものです。,Japanese
 一例は、スコットランドのバーンとイングランド北東部です。,Japanese
川は小川よりも大きいと言われることがありますが、,Japanese
しかし、言葉があいまいであるため、常にそうであるとは限りません。,Japanese
[39] 川は水循環の一部です。,Japanese
河川内の水は、一般に地表流出によって降水から集められます。,Japanese
 地下水涵養、泉、,Japanese
自然の氷や積雪に蓄えられた水の放出（つまり、氷河から）。,Japanese
小川とは、流れのある流れる水域であり、,Japanese
 河床と小川の堤防に閉じ込められています。,Japanese
米国では、小川は幅 60 フィート (18 メートル) 未満の水路として分類されます。,Japanese
小川は水循環の導管として重要であり、,Japanese
 地下水涵養における器具、,Japanese
魚や野生生物の移動の回廊として機能します。,Japanese
小川のすぐ近くにある生物学的生息地は、河岸地帯と呼ばれます。,Japanese
進行中の完新世絶滅の状況を考えると、,Japanese
 小川は、分断された生息地をつなぎ、生物多様性を保全する上で重要な回廊の役割を果たします。,Japanese
一般に、小川や水路の研究には、学際的な自然科学と工学の多くの分野が含まれます。,Japanese
 水文学、河川地形学、水生生態学、,Japanese
 魚の生物学、水辺の生態学など。,Japanese
生態系は、相互に関連して機能するさまざまな生物的および非生物的要素で構成されています。,Japanese
[41] 構造と組成は、相互に関連するさまざまな環境要因によって決定されます。,Japanese
これらの要因の変化は、エコシステムへの動的な変更を開始します。,Japanese
より重要な要素のいくつかは、土壌、大気、,Japanese
 太陽、水、生物からの放射線。,Japanese
生態系の概念の中心にあるのは、生きているか、,Japanese
ガニズムは、ローカル環境の他のすべての要素と相互作用します。,Japanese
生態学の創始者であるユージーン・オダムは、次のように述べています。,Japanese
物理的なものと相互作用する所与の地域の生物（すなわち、「コミュニティ」）,Japanese
 エネルギーの流れが明確に定義された栄養構造につながるような環境、,Japanese
 生物多様性、および物質循環（つまり,Japanese
: システム内の生物と無生物の間の物質の交換) は生態系です。,Japanese
[42] 生態系内では、種は食物連鎖の中で互いにつながり、依存しています。,Japanese
 そして、それらの間だけでなく、それらの環境との間でもエネルギーと物質を交換します。,Japanese
[43] 人間の生態系の概念は、人間/自然に基づいています。,Japanese
 二分法と、すべての種が生態学的に互いに依存しているという考え,Japanese
 ビオトープの非生物的構成要素と同様に。,Japanese
[44] より小さなサイズの単位は、ミクロ生態系と呼ばれます。,Japanese
たとえば、マイクロシステムは石であり、その下にあるすべての生命である可能性があります。,Japanese
マクロ生態系には、生態地域全体が含まれる場合があります。,Japanese
 その排水池で。,Japanese
[45] 荒野は一般に、人間の活動によって大幅に変更されていない地域と定義されています。,Japanese
荒野地域は、保護区、不動産、農場、,Japanese
保護区、牧場、国有林、,Japanese
 国立公園や河川沿いの都市部でも、,Japanese
 峡谷、または未開発の地域。,Japanese
荒野地域と保護公園が考慮されます,Japanese
特定の種の生存、生態学的研究、,Japanese
 保全、そして孤独。,Japanese
一部のネイチャー ライターは、原生地域が人間の精神と創造性にとって不可欠であると信じています。,Japanese
[46] そして一部の生態学者は、原生地域を,Japanese
 地球の自立した自然生態系 (生物圏) の不可欠な部分です。,Japanese
彼らはまた、歴史的な遺伝的形質を保存し、生息地を提供する可能性があります,Japanese
 動物園、樹木園、または研究所で再現することが困難または不可能な野生の動植物。,Japanese
生命の定義について普遍的な合意はありませんが、,Japanese
 科学者は一般に、生命の生物学的発現は組織によって特徴付けられることを認めています。,Japanese
 代謝、成長、適応、刺激への反応、生殖。,Japanese
[47] 生命は単に生物の特徴的な状態であるとも言えます。,Japanese
陸生生物（植物、動物、菌類、原生生物、,Japanese
古細菌、およびバクテリア) は、それらが複雑な組織を持つ細胞性であり、炭素と水に基づいているということです。,Japanese
 新陳代謝、成長、刺激への反応、再生能力を持つこと。,Japanese
これらの特性を持つエンティティは、一般に生命と見なされます。,Japanese
ただし、生命のすべての定義で、これらの特性のすべてが不可欠であると見なされているわけではありません。,Japanese
人間が作った生命の類似物も生命と見なすことができます。,Japanese
生物圏は、土地を含む地球の外殻の一部です。,Japanese
表面の岩石、水、空気、大気 - その中で生命が発生し、,Japanese
 そして、どの生物プロセスが順番に変更または変換されますか。,Japanese
最も広い地球生理学的観点から、,Japanese
 生物圏は、すべての生物とその関係を統合する地球規模の生態系です。,Japanese
リソスフェア (岩石)、水圏 (水)、および大気 (空気) の要素との相互作用を含みます。,Japanese
地球全体には、750 億トン (150 兆ポンドまたは約 6.8×1013 キログラム) のバイオマス (生命) が含まれています。,Japanese
 生物圏のさまざまな環境に生息しています。,Japanese
[48] 地球上の総バイオマスの 10 分の 9 以上が植物であり、,Japanese
 どの動物の生命がその存在を非常に大きく依存しているか。,Japanese
[49] これまでに 200 万種以上の動植物が確認されている [50]。,Japanese
[51][52][53] 生命の個々の種の数は常にある程度流動的であり、,Japanese
 新しい種が出現し、他の種は絶え間なく存在しなくなります。,Japanese
種の総数は急速に減少しています。,Japanese
地球上の生命の起源はよくわかっていませんが、,Japanese
 しかし、少なくとも 35 億年前に発生したことが知られています。,Japanese
原始地球上の冥王代または始生代の時代に,Japanese
 現在見られるものとはかなり異なる環境を持っていました。,Japanese
[64] これらの生命体は基本的な特徴を持っていた,Japanese
 自己複製と継承可能な形質の。,Japanese
生命が誕生すると、自然による進化の過程,Japanese
 選択は、これまで以上に多様な生命体の開発をもたらしました。,Japanese
環境の変化に適応できなかった種,Japanese
 そして他の生命体との競争は消滅した。,Japanese
ただし、化石記録には、これらの古い種の多くの証拠が残っています。,Japanese
現在の化石と DNA の証拠は、現存するすべての種が,Japanese
継続的な祖先を最初の原始生命体までさかのぼることができます。,Japanese
[64] 植物生命の基本的な形態が光合成のプロセスを発達させたとき,Japanese
 太陽のエネルギーを収穫して、より複雑な生命体を可能にする条件を作り出すことができました。,Japanese
[65] その結果、大気中に蓄積された酸素,Japanese
 そしてオゾン層を生み出しました。,Japanese
大きな細胞内に小さな細胞が取り込まれる結果、,Japanese
真核生物と呼ばれるさらに複雑な細胞の発達において。,Japanese
[66] コロニー内の細胞はますます特殊化し、,Japanese
その結果、真の多細胞生物が生まれます。,Japanese
オゾン層が有害な紫外線を吸収し、,Japanese
 生命は地球の表面を植民地化しました。,Japanese
地球上で最初に誕生した生命体は微生物であり、,Japanese
 彼らは約10億人になるまで唯一の生命体であり続けた,Japanese
 多細胞生物が出現し始めた数年前。,Japanese
[67] 微生物は、一般に微視的な単細胞生物であり、,Japanese
 そして人間の目よりも小さい。,Japanese
それらには、細菌、菌類、古細菌、および原生生物が含まれます。,Japanese
これらの生命体は、液体の水がある地球上のほぼすべての場所に見られます。,Japanese
 地球内部も含めて。,Japanese
彼らの繁殖は急速で大量です。」,Japanese
高い突然変異率と水平の組み合わせ,Japanese
 遺伝子導入[69]能力により、適応性が高くなり、,Japanese
 宇宙を含む新しい環境で生き残ることができます。,Japanese
[70] それらは惑星生態系の不可欠な部分を形成します。,Japanese
しかし、一部の微生物は病原性があり、,Japanese
他の生物に健康リスクを与える可能性があります。,Japanese
もともとアリストテレスは、すべての生物を植物に分け、,Japanese
 通常、人間が気付くほど速く動かないものや、動物。,Japanese
リンネのシステムでは、これらは王国になりました,Japanese
 ベジタビリア（後の植物）とアニマル。,Japanese
それ以来、Plantae が,Japanese
 当初定義されたいくつかの無関係なグループが含まれていましたが、,Japanese
菌類と藻類のいくつかのグループは、新しい王国に移されました。,Japanese
ただし、これらは依然として多くの文脈で植物と見なされることがよくあります。,Japanese
細菌の生命は時に植物相に含まれますが、,Japanese
[71][72] およびいくつかの分類では、細菌という用語を使用しています,Japanese
植物相とは別の植物相。,Japanese
植物を分類する多くの方法の中には、,Japanese
 研究の目的に応じて、地域の植物相、,Japanese
 化石フローラ、前の時代からの植物生命の残骸も含まれる場合があります。,Japanese
多くの地域や国の人々は、,Japanese
 特徴的な植物相の個々の配列、,Japanese
 これは、違いにより世界中で大きく異なる可能性があります,Japanese
 気候と地形で。,Japanese
地域の植物相は、通常、在来植物相などのカテゴリに分類されます,Japanese
農業および園芸植物、,Japanese
 最後に言及したものは、意図的に栽培および栽培されています。,Japanese
いくつかの種類の「在来植物」は、実際には何世紀も前に導入されました,Japanese
ある地域や大陸から別の地域や大陸に移動する人々によって、,Japanese
 ネイティブの不可欠な部分になり、,Japanese
 またはそれらが導入された場所の自然の植物。,Japanese
これは人間の相互作用の例です,Japanese
自然との境界は、自然と見なされるものの境界を曖昧にする可能性があります。,Japanese
植物の別のカテゴリーは、歴史的に雑草のために切り分けられてきました。,Japanese
この用語は嫌われていますが,Japanese
「役に立たない」植物を分類するための正式な方法として植物学者の間で、,Japanese
と見なされる植物を表す「雑草」という言葉の非公式な使用,Japanese
排除に値するのは、人々の一般的な傾向を示しており、,Japanese
 自然の流れを変えたり形作ったりしようとする社会。,Japanese
同様に、動物はしばしば、家畜、農場の動物、,Japanese
 野生動物、害虫など,Japanese
人間の生活との関係によると。,Japanese
カテゴリーとしての動物にはいくつかの特徴があります,Japanese
 それは一般的にそれらを他の生物から区別します。,Japanese
動物は真核生物で、通常は多細胞です,Japanese
 （粘液虫を参照してください）、それらを分離します,Japanese
細菌、古細菌、およびほとんどの原生生物から。,Japanese
彼らは従属栄養であり、一般的に食物を消化します,Japanese
 植物や藻類からそれらを分離する内部チャンバーで。,Japanese
それらはまた、植物、藻類、,Japanese
細胞壁の欠如による菌類。,Japanese
いくつかの例外はありますが、最も顕著なのは、,Japanese
 スポンジとプラコゾアン - 動物は組織に分化した体を持っています.,Japanese
これらには、収縮して移動を制御できる筋肉が含まれます。,Japanese
 信号を送信して処理する神経系。,Japanese
通常、内部消化室もあります。,Japanese
すべての動物が持つ真核細胞は、,Japanese
 コラーゲンと弾性糖タンパク質で構成される特徴的な細胞外マトリックス。,Japanese
これは石灰化して、殻、骨、骨片などの構造を形成することがあります。,Japanese
細胞が動き回り、再編成されるフレームワーク,Japanese
 発達と成熟をサポートし、可動性に必要な複雑な解剖学的構造をサポートします。,Japanese
人間は、地球上の全生物バイオマスのごくわずかな割合しか占めていませんが、,Japanese
 自然に対する人間の影響は不釣り合いに大きい。,Japanese
人間の影響の範囲のために、何の間の境界,Japanese
 人は自然を「作った環境」とみなす,Japanese
 極端な場合を除いて明確ではありません。,Japanese
極限でも、自然環境の量,Japanese
 識別可能な人間の影響を受けていないことは、,Japanese
 ますます速いペースで減少しています。,Japanese
人類による技術の発展は、,Japanese
 天然資源のより大きな搾取と助けてきた,Japanese
 自然災害によるリスクの一部を軽減します。,Japanese
しかし、この進歩にもかかわらず、人類の運命は,Japanese
文明は環境の変化と密接に結びついています。,Japanese
の使用の間には非常に複雑なフィードバック ループが存在します。,Japanese
 ゆっくりと理解されつつある高度な技術と環境への変化。,Japanese
[73] 地球の自然環境に対する人為的な脅威には、汚染、森林伐採、,Japanese
 油流出などの災害。,Japanese
人間は、多くの動植物の絶滅に貢献してきました。,Japanese
人間は余暇と経済活動の両方で自然を利用しています。,Japanese
産業利用のための天然資源の取得は依然として,Japanese
 世界の経済システムのかなりの部分。,Japanese
[74][75] 狩猟や釣りなどの一部の活動が使用されている,Japanese
栄養と余暇の両方のために、しばしば異なる人々によって。,Japanese
農業が最初に採用されたのは、紀元前 9 千年紀頃です。,Japanese
食糧生産からエネルギーに至るまで、自然は経済的富に影響を与えます。,Japanese
初期の人類は栽培されていない植物材料を集めましたが、,Japanese
植物の薬効成分を治癒に利用し、,Japanese
[76] 植物の最も現代的な人間の使用は、農業によるものです。,Japanese
作物の成長のための広大な土地の開墾は、,Japanese
 森林と湿地の利用可能な量の大幅な減少、,Japanese
 その結果、多くの植物の生息地が失われました,Japanese
 および動物種、ならびに侵食の増加。,Japanese
[77] 自然の美しさは、歴史的に芸術や本で広く使われているテーマであり、,Japanese
図書館や書店の大部分を埋め尽くしています。,Japanese
その自然は多くの芸術によって描かれ、祝われてきました。,Japanese
 写真、詩、,Japanese
 および他の文献は、多くの人が持つ強さを示しています,Japanese
 人々は自然と美を関連付けます。,Japanese
この協会が存在する理由、および協会が構成するもの、,Japanese
 美学と呼ばれる哲学の一分野によって研究されています。,Japanese
多くの特定の基本的な特性を超えて,Japanese
 哲学者たちは、何が美しいと見なされるかを説明することに同意します。,Japanese
 意見は事実上無限です。,Japanese
[78] 自然と野生は重要だった,Japanese
 世界史のさまざまな時代の主題。,Japanese
風景画の初期の伝統は中国で始まりました,Japanese
 唐の時代 (618–907)。,Japanese
自然をありのままに表現する伝統は、,Japanese
 中国絵画の目的であり、アジア美術に大きな影響を与えました。,Japanese
自然の驚異は詩篇とヨブ記で祝われていますが、,Japanese
芸術における荒野の描写は、1800 年代に一般的になりました。,Japanese
 特にロマン派の作品に。,Japanese
英国のアーティスト、ジョン・コンスタブルと J. M. W. ターナーが,Japanese
 自然界の美しさを絵画に捉えることに注意を払っています。,Japanese
それ以前は、絵画は主に宗教的なシーンや人間を描いたものでした。,Japanese
ウィリアム・ワーズワースの詩は自然界の驚異を描写した,Japanese
、以前は脅威的な場所と見なされていました。,Japanese
自然を大切にすることは、ますます西洋文化の一面になりました。,Japanese
[79] この芸術運動は、,Japanese
 西洋世界における超越主義運動。,Japanese
美しい芸術の一般的な古典的な考えには、,Japanese
 ミメーシスという言葉、自然の模倣。,Japanese
また、自然の美しさについてのアイデアの領域では、,Japanese
完全なものは完全な数学的形式によって暗示され、,Japanese
より一般的には、自然のパターンによって。,Japanese
David Rothenburg が書いているように、「美しいものは科学の根源であり、芸術の目標です。,Japanese
 人類が望むことができる最高の可能性」.,Japanese
[80]:281 科学の分野によっては、自然を動いているものと見なしている。,Japanese
 科学が理解しようとする特定の自然の法則に従うこと。,Japanese
このため、最も基本的な科学は一般的に,Japanese
 「物理学」と理解される - その名前は,Japanese
それが「自然の研究」であることを意味するものとして今でも認識されています。,Japanese
物質は一般に、物理的なオブジェクトを構成する物質として定義されます。,Japanese
それは観測可能な宇宙を構成します。,Japanese
宇宙の目に見える構成要素は現在信じられている,Japanese
 総質量のわずか 4.9% を構成します。,Japanese
残りは 26.8% の風邪で構成されていると考えられています。,Japanese
暗黒物質と 68.3% の暗黒エネルギー。,Japanese
[81] これらのコンポーネントの正確な配置はまだ,Japanese
不明であり、物理学者によって集中的に調査されています。,Japanese
観測可能なもの全体での物質とエネルギーの挙動,Japanese
 宇宙は明確に定義された物理法則に従っているように見えます。,Japanese
これらの法則は、宇宙モデルを作成するために採用されています,Japanese
 構造をうまく説明し、,Japanese
私たちが観測できる宇宙の進化。,Japanese
物理法則の数式は、20 の物理定数のセットを使用します[82]。,Japanese
 観測可能な宇宙全体で静的であるように見えます。,Japanese
[83] これらの定数の値は注意深く測定されています。,Japanese
 しかし、その特定の値の理由は謎のままです。,Japanese
単に宇宙とも呼ばれる宇宙空間は、相対的なものを指します。,Japanese
天体の大気の外にある宇宙の空の領域。,Japanese
宇宙空間は、空域 (および地上の場所) と区別するために使用されます。,Japanese
地球の大気と宇宙の間に明確な境界はありません。,Japanese
高度が上がるにつれて大気が徐々に減衰するためです。,Japanese
太陽系内の宇宙空間は惑星間空間と呼ばれ、,Japanese
 これは、ヘリオポーズとして知られている星間空間に移動します。,Japanese
宇宙空間には数十種類の生物がまばらに満ちている,Japanese
 これまでにマイクロ波分光法で発見された有機分子、,Japanese
 ビッグバンから残った黒体放射,Japanese
 宇宙の起源、宇宙線、,Japanese
 これには、イオン化された原子核とさまざまな亜原子粒子が含まれます。,Japanese
いくつかのガス、プラズマ、ほこり、および小さな流星もあります。,Japanese
さらに、今日の宇宙空間には人間の生命の兆候があり、,Japanese
以前の有人からの残り物など,Japanese
宇宙船に危険を及ぼす可能性のある無人打ち上げ。,Japanese
この破片の一部は定期的に大気圏に再突入します。,Japanese
地球は生命を維持することが知られている太陽系内の唯一の物体ですが、,Japanese
 証拠は、遠い過去に、,Japanese
 火星の表面には液体の水が存在していました。,Japanese
[84] 火星の歴史の短い期間、生命を形成することもできた可能性がある.,Japanese
しかし現在、火星に残っている水のほとんどは凍っています。,Japanese
火星に生命が存在する場合、その可能性が最も高い,Japanese
 液体の水がまだ存在できる地下に配置されます。,Japanese
[85] 他の地球型惑星の状態、,Japanese
 水星と金星は、私たちが知っている生命を維持するには厳しすぎるようです。,Japanese
しかし、木星の4番目に大きな月であるエウロパは、,Japanese
 地下に液体の水の海がある可能性があり、生命を宿す可能性があります。,Japanese
[86] 天文学者は、太陽系外の地球類似物を発見し始めました。,Japanese
 恒星を取り囲むハビタブルゾーンにある惑星,Japanese
ウィキペディアは、2001 年 1 月 15 日にジミー ウェールズとラリー サンガーによって開始されました。,Japanese
サンガーは、「ウィキ」と「百科事典」のかばん語としてその名前を作り出しました[5][6]。,Japanese
当初は英語の百科事典でしたが、他の言語のバージョンがすぐに開発されました。,Japanese
620 万の記事がある英語版ウィキペディアは、317 のウィキペディア百科事典の中で最大のものです。,Japanese
[8][9] ウィキペディアは、その不均一な正確さと、ジェンダーバイアスを含む体系的なバイアスを示していることで批判されてきました。,Japanese
 編集者の大半は男性です。,Japanese
[4] 女性編集者を激励するエディット・アソンを開催,Japanese
女性のトピックの報道を増やします。,Japanese
[12] 他の共同オンライン百科事典は、ウィキペディアの前に試みられましたが、成功したものはありませんでした。,Japanese
[14] 2000 年 3 月 9 日に、Web ポータル会社である Bomis の所有の下に設立されました。,Japanese
その主な人物は、Bomis の CEO である Jimmy Wales と、Nupedia とその後の Wikipedia の編集長である Larry Sanger でした。,Japanese
[17] ウェールズは、公的に編集可能な百科事典を作成するという目標を定義したとされています。,Japanese
[18][19] 一方、サンガーはウィキを使用してその目標を達成するという戦略を立てたとされています。,Japanese
[21] ドメイン wikipedia.com と wikipedia.org は、2001 年 1 月 12 日 [22] と 1 月 13 日に登録されました。,Japanese
 2001 年、[23] それぞれ、ウィキペディアは 1 月 15 日に開始されました。,Japanese
 2001 年、[14] www.wikipedia.com で単一の英語版として [24]、Nupedia メーリング リストで Sanger によって発表されました。,Japanese
[18] ウィキペディアの「中立的な視点」[25] のポリシーは、最初の数か月で成文化されました。,Japanese
そうでなければ、当初は比較的ルールが少なく、Wikipedia は Nupedia とは独立して運営されていました。,Japanese
[18] もともと、ボミスはウィキペディアを営利目的のビジネスにするつもりでした。,Japanese
[26] ウィキペディアは、Nupedia、Slashdot の投稿、および Web 検索エンジンのインデックス作成から初期の貢献者を獲得しました。,Japanese
2004 年末までに合計 161 の言語版も作成されました。,Japanese
[27] Nupedia と Wikipedia は、前者のサーバーが 2003 年に完全にダウンするまで共存していました。,Japanese
 そのテキストはウィキペディアに組み込まれました。,Japanese
