Text,Language
 ടാറ്റയുടെ ആശയമാണ് ഈ കാർ.,Malayalam
 2000-ൽ ടാറ്റയുടെ ഫുഡ് ഡിവിഷൻ ഏറ്റെടുത്തു,Malayalam
തേയില കമ്പനിയായ ടെറ്റ്ലി 70 മില്യൺ ജിബിപിക്ക്.,Malayalam
2009-10 വർഷത്തിൽ ഗ്രൂപ്പിന്റെ വരുമാനം,Malayalam
 ഏകദേശം 12 മടങ്ങ് വളർന്നു,Malayalam
മൊത്തം 67.4 ബില്യൺ ഡോളർ.,Malayalam
 ടാറ്റയും സേവനം നൽകുന്നു,Malayalam
 ഫിയറ്റ് SpA,Malayalam
 അന്താരാഷ്ട്രതലത്തിലും ഉണ്ട്,Malayalam
 മിത്സുബിഷി കോർപ്പറേഷന്റെ ബോർഡുകൾ,Malayalam
 അമേരിക്കൻ ഇന്റർനാഷണൽ ഗ്രൂപ്പ്,Malayalam
 ജെ പി മോർഗൻ ചേസ്,Malayalam
 ടെമാസെക് ഹോൾഡിംഗ്‌സും മോണിറ്ററിയും,Malayalam
 സിംഗപ്പൂർ അതോറിറ്റി.,Malayalam
2000-ൽ അദ്ദേഹത്തെ ആദരിച്ചു,Malayalam
 പത്മഭൂഷൺ എഴുതിയത്,Malayalam
 ഇന്ത്യൻ സർക്കാർ.,Malayalam
 എന്ന ബഹുമതിയും ലഭിച്ചു,Malayalam
ഓണററി ഡോക്ടറേറ്റ്,Malayalam
 ബിസിനസ് അഡ്മിനിസ്ട്രേഷനിൽ,Malayalam
ഒഹായോ സ്റ്റേറ്റ് യൂണിവേഴ്സിറ്റി,Malayalam
ഒരു ഓണററി ഡോക്ടറേറ്റ്,Malayalam
ഏഷ്യൻ ഇൻസ്റ്റിറ്റ്യൂട്ടിന്റെ സാങ്കേതികവിദ്യ,Malayalam
 ടെക്നോളജി,Malayalam
കൂടാതെ ഓണററി ഡോക്ടറേറ്റും,Malayalam
 വാർവിക്ക് സർവകലാശാലയുടെ ശാസ്ത്രം.,Malayalam
ടാറ്റയ്ക്ക് ഒരു വ്യക്തിത്വമുണ്ട്,Malayalam
 GBP 300 ദശലക്ഷം ഭാഗ്യം,Malayalam
കൂടാതെ 1% ൽ താഴെ മാത്രം ഉടമസ്ഥതയുണ്ട്,Malayalam
ഭീമാകാരമായ സംഘം.,Malayalam
ടാറ്റ ഗ്രൂപ്പിന്റെ മൂന്നിൽ രണ്ട് ഭാഗവും,Malayalam
ചാരിറ്റബിളിന്റെ ഉടമസ്ഥതയിലുള്ളത്,Malayalam
നല്ല കാര്യങ്ങൾക്ക് ധനസഹായം നൽകുമെന്ന് വിശ്വസിക്കുന്നു.,Malayalam
ടാറ്റ തികച്ചു,Malayalam
 ഉദാരതയുടെ ഉദാഹരണവും,Malayalam
 26/11 ആക്രമണസമയത്ത് നേതൃത്വം.,Malayalam
 നിരായുധനായ അവൻ പുറത്ത് ഒറ്റയ്ക്ക് നിന്നു,Malayalam
താജ് ഹോട്ടലും പ്രവർത്തനങ്ങൾക്ക് മേൽനോട്ടം വഹിച്ചു,Malayalam
 ഇരകളെ സഹായിക്കാൻ. അവൻ തന്റെ പ്രദർശനം നടത്തി,Malayalam
 വ്യക്തിപരമായി സന്ദർശിച്ചുകൊണ്ട് മനുഷ്യത്വപരമായ ആംഗ്യം,Malayalam
 ഉണ്ടായിരുന്ന 80 ജീവനക്കാരുടെയും കുടുംബങ്ങൾ,Malayalam
 കൊല്ലപ്പെട്ടു അല്ലെങ്കിൽ പരിക്കേറ്റു. അവൻ ഒരു കല്ലും വിട്ടില്ല,Malayalam
 ദുരിതബാധിതർക്ക് ആശ്വാസം നൽകാനും ആവശ്യപ്പെട്ടു,Malayalam
 കുടുംബങ്ങളും ആശ്രിതരും,Malayalam
അവനെ എന്തുചെയ്യണമെന്ന് അവർ ആഗ്രഹിച്ചു.,Malayalam
അദ്ദേഹത്തിന്റെ വിരമിക്കലിന് ഇനിയും ഒരു വർഷം ബാക്കിയുണ്ട്.,Malayalam
 പക്ഷേ ടാറ്റ ചോക്ക് ചെയ്യാൻ തുടങ്ങിയിരിക്കുന്നു,Malayalam
തന്റെ വിരമിക്കലിന് ശേഷമുള്ള പദ്ധതികൾ തയ്യാറാക്കി.,Malayalam
 ഒരു ഡിസൈൻ സജ്ജീകരിക്കാൻ അദ്ദേഹം പദ്ധതിയിടുന്നു,Malayalam
 അന്താരാഷ്ട്ര നിലവാരത്തിന്റെയും സ്കെയിലിന്റെയും കേന്ദ്രം.,Malayalam
പലരുടെയും വികസനത്തിന് അദ്ദേഹം നേതൃത്വം നൽകി,Malayalam
നൂതനമായ ഡിസൈനുകളും ഉൽപ്പന്നങ്ങളും,Malayalam
 ഏറ്റവും ആഘോഷിക്കപ്പെട്ടത് നാനോയാണ്.,Malayalam
നാനോ എന്ന ആശയം അദ്ദേഹത്തിന്റേതാണ്,Malayalam
 ആണവ സുരക്ഷയെക്കുറിച്ചുള്ള ആശങ്ക,Malayalam
 ഇരുചക്രവാഹനങ്ങളിൽ യാത്ര ചെയ്യുന്ന കുടുംബങ്ങൾ.,Malayalam
 അദ്ദേഹം തന്നെയാണ് അത് നിർദ്ദേശിച്ചതും,Malayalam
 മിനിയേച്ചർ കാർ ഘടിപ്പിക്കണം,Malayalam
ഒരു വിൻഡ്‌സ്‌ക്രീൻ വൈപ്പർ മാത്രം.,Malayalam
ഇത് അതിന്റെ വില കുറച്ചു,Malayalam
 പരിപാലനച്ചെലവും.,Malayalam
ഇംഗ്ലീഷ് വ്യാകരണം പഠിപ്പിക്കുന്നത് സഹായിക്കുന്നു,Malayalam
 നേടിയെടുക്കാൻ വിദ്യാർത്ഥികൾ,Malayalam
കേൾക്കാനുള്ള കഴിവ്,Malayalam
 സംസാരിക്കുന്നു,Malayalam
 എഴുത്തും.,Malayalam
വ്യാകരണം അറിയാതെ,Malayalam
വിദ്യാർത്ഥികൾക്ക് സംസാരിക്കാൻ കഴിയില്ല,Malayalam
 അല്ലെങ്കിൽ ഇംഗ്ലീഷ് ശരിയായി എഴുതുക.,Malayalam
 എന്നതിൽ വ്യാകരണം ഒരു പ്രധാന പങ്ക് വഹിക്കുന്നു,Malayalam
ഏത് ഭാഷയും പഠിപ്പിക്കുകയും പഠിക്കുകയും ചെയ്യുന്നു.,Malayalam
 അതിന്റെ പ്രാധാന്യം സർക്കാർ തിരിച്ചറിഞ്ഞു,Malayalam
 ഒരു പ്രധാന ഭാഗമായി വ്യാകരണം,Malayalam
 ഭാഷാ വിദ്യാഭ്യാസത്തിന്റെ.,Malayalam
 വ്യാകരണം ആയി,Malayalam
ഒരു പ്രധാന ഭാഗം,Malayalam
സ്കൂൾ ഇംഗ്ലീഷ് പാഠ്യപദ്ധതി,Malayalam
 പ്രാഥമിക വിദ്യാഭ്യാസം മുതൽ ഉന്നത വിദ്യാഭ്യാസം വരെ.,Malayalam
 വ്യാകരണമാണ് അടിസ്ഥാനം,Malayalam
ഇംഗ്ലീഷ് ഭാഷ,Malayalam
 അത് അടിസ്ഥാനപരവുമാണ്,Malayalam
അധ്യാപനത്തിന്റെ ഭാഗവും,Malayalam
 ഇംഗ്ലീഷ് വ്യാകരണം പഠിക്കുന്നു,Malayalam
 ഭൂട്ടാനീസ് ക്ലാസ് മുറിയിൽ.,Malayalam
സ്കൂൾ ഇംഗ്ലീഷ് പാഠ്യപദ്ധതി വിഭജിക്കുന്നു,Malayalam
 ഇംഗ്ലീഷിൽ നാല് പ്രധാന കഴിവുകളായി:,Malayalam
സംസാരിക്കുകയും കേൾക്കുകയും ചെയ്യുക,Malayalam
 വായനയും സാഹിത്യവും ഭാഷയും,Malayalam
പ്രീ-പ്രൈമറി മുതൽ പന്ത്രണ്ടാം ക്ലാസ് വരെ,Malayalam
ശരിയായ രീതിയിൽ പഠിക്കാൻ വിദ്യാർത്ഥികളെ സഹായിക്കുക.,Malayalam
 അതിനാൽ,Malayalam
 ഇംഗ്ലീഷ് വ്യാകരണം പഠിപ്പിക്കുകയും പഠിക്കുകയും ചെയ്യുന്നു,Malayalam
ക്ലാസ്റൂം ക്രമീകരണത്തിൽ ഔപചാരികമായ രീതിയിൽ,Malayalam
 ശ്രവണശേഷി നേടുന്നതിന് വിദ്യാർത്ഥികളെ സഹായിക്കുക,Malayalam
 സംസാരം,Malayalam
 പ്രകൃതി,Malayalam
 ഭൗതിക,Malayalam
പ്രകൃതി എന്നത് ഭൗതിക ലോകത്തെ പ്രതിഭാസങ്ങളെ സൂചിപ്പിക്കാൻ കഴിയും.,Malayalam
 ഒപ്പം പൊതുവെ ജീവിതത്തിലേക്കും.,Malayalam
പ്രകൃതിയെക്കുറിച്ചുള്ള പഠനം ശാസ്ത്രത്തിന്റെ ഒരു വലിയ ഭാഗമാണ്.,Malayalam
മനുഷ്യർ പ്രകൃതിയുടെ ഭാഗമാണെങ്കിലും,Malayalam
 മനുഷ്യ പ്രവർത്തനങ്ങൾ പലപ്പോഴും മറ്റ് പ്രകൃതി പ്രതിഭാസങ്ങളിൽ നിന്ന് ഒരു പ്രത്യേക വിഭാഗമായി മനസ്സിലാക്കപ്പെടുന്നു.,Malayalam
[1] പ്രകൃതി എന്ന വാക്ക് പഴയ ഫ്രഞ്ച് പ്രകൃതിയിൽ നിന്ന് കടമെടുത്തതാണ്,Malayalam
"അല്ലെങ്കിൽ ""അത്യാവശ്യ ഗുണങ്ങൾ",Malayalam
" സഹജമായ സ്വഭാവം""",Malayalam
"അക്ഷരാർത്ഥത്തിൽ ""ജനനം"" എന്നാണ് അർത്ഥമാക്കുന്നത്.",Malayalam
[2] പ്രാചീന തത്ത്വചിന്തയിൽ,Malayalam
ഇത് യഥാർത്ഥത്തിൽ സസ്യങ്ങളുടെ ആന്തരിക സ്വഭാവങ്ങളുമായി ബന്ധപ്പെട്ടിരിക്കുന്നു,Malayalam
 മൃഗങ്ങളും ലോകത്തിന്റെ മറ്റ് സവിശേഷതകളും സ്വന്തം ഇഷ്ടപ്രകാരം വികസിക്കുന്നു.,Malayalam
പ്രകൃതിയെ മൊത്തത്തിൽ,Malayalam
 യഥാർത്ഥ ആശയത്തിന്റെ വികാസം;[1],Malayalam
 Ï†ÏÏƒÎ¹Ï‚ എന്ന വാക്കിന്റെ ചില പ്രധാന പ്രയോഗങ്ങളിൽ നിന്നാണ് ഇത് ആരംഭിച്ചത്,Malayalam
 സോക്രട്ടിക്ക് മുമ്പുള്ള തത്ത്വചിന്തകർ (ഈ വാക്കിന് അന്ന് ചലനാത്മകമായ ഒരു മാനം ഉണ്ടായിരുന്നെങ്കിലും,Malayalam
 പ്രത്യേകിച്ച് ഹെരാക്ലിറ്റസിന്),Malayalam
 അന്നുമുതൽ സ്ഥിരമായി കറൻസി നേടുകയും ചെയ്തു.,Malayalam
കഴിഞ്ഞ നിരവധി നൂറ്റാണ്ടുകളിൽ ആധുനിക ശാസ്ത്ര രീതിയുടെ ആവിർഭാവ സമയത്ത്,Malayalam
 പ്രകൃതി നിഷ്ക്രിയ യാഥാർത്ഥ്യമായി,Malayalam
 ദൈവിക നിയമങ്ങളാൽ സംഘടിപ്പിക്കപ്പെടുകയും നീക്കപ്പെടുകയും ചെയ്തു.,Malayalam
[5][6] വ്യാവസായിക വിപ്ലവത്തോടെ,Malayalam
 പ്രകൃതി കൂടുതലായി കാണപ്പെട്ടു,Malayalam
യാഥാർത്ഥ്യത്തിന്റെ ഭാഗം മനഃപൂർവമായ ഇടപെടലിൽ നിന്ന് നഷ്ടപ്പെട്ടു:,Malayalam
അതിനാൽ ചില പാരമ്പര്യങ്ങളാൽ ഇത് പവിത്രമായി കണക്കാക്കപ്പെട്ടിരുന്നു (റൂസോ,Malayalam
അമേരിക്കൻ ട്രാൻസെൻഡന്റലിസം) അല്ലെങ്കിൽ ദൈവിക പരിപാലനത്തിനുള്ള ഒരു അലങ്കാരം,Malayalam
 അല്ലെങ്കിൽ മനുഷ്യ ചരിത്രം (ഹെഗൽ,Malayalam
എന്നിരുന്നാലും,Malayalam
 അതേ സമയം പുനർജനിച്ചു,Malayalam
[1] ഇന്നത്തെ വാക്കിന്റെ വിവിധ ഉപയോഗങ്ങൾക്കുള്ളിൽ,Malayalam
" ""പ്രകൃതി"" പലപ്പോഴും ഭൂമിശാസ്ത്രത്തെയും വന്യജീവികളെയും സൂചിപ്പിക്കുന്നു.",Malayalam
ജീവനുള്ള സസ്യങ്ങളുടെയും മൃഗങ്ങളുടെയും പൊതുവായ മേഖലയെ പ്രകൃതിക്ക് സൂചിപ്പിക്കാൻ കഴിയും.,Malayalam
 ചില സന്ദർഭങ്ങളിൽ നിർജീവവുമായി ബന്ധപ്പെട്ട പ്രക്രിയകളിലേക്കും,Malayalam
 ഒബ്‌ജക്‌റ്റുകൾ- പ്രത്യേക തരം കാര്യങ്ങൾ നിലനിൽക്കുകയും സ്വന്തം ഇഷ്ടപ്രകാരം മാറുകയും ചെയ്യുന്ന രീതി,Malayalam
 ഭൂമിയുടെ കാലാവസ്ഥയും ഭൂമിശാസ്ത്രവും പോലെ.,Malayalam
സ്വാഭാവിക പരിസ്ഥിതി അല്ലെങ്കിൽ വന്യമൃഗങ്ങൾ,Malayalam
 പൊതുവേ,Malayalam
അല്ലെങ്കിൽ മനുഷ്യ ഇടപെടൽ ഉണ്ടായിട്ടും നിലനിൽക്കുന്നത്.,Malayalam
ഉദാഹരണത്തിന്,Malayalam
 ഉദാഹരണത്തിന്,Malayalam
സ്വാഭാവിക കാര്യങ്ങളെക്കുറിച്ചുള്ള ഈ കൂടുതൽ പരമ്പരാഗത ആശയം ഇപ്പോഴും സാധ്യമാണ്,Malayalam
ഇന്ന് കാണപ്പെടുന്നത് പ്രകൃതിദത്തവും കൃത്രിമവും തമ്മിലുള്ള വ്യത്യാസത്തെ സൂചിപ്പിക്കുന്നു,Malayalam
 ഒരു മനുഷ്യ ബോധം അല്ലെങ്കിൽ ഒരു മനുഷ്യ മനസ്സ് കൊണ്ട് ഉണ്ടായത് എന്ന് മനസിലാക്കിയ കൃത്രിമമായത് കൊണ്ട്.,Malayalam
പ്രത്യേക സന്ദർഭത്തെ ആശ്രയിച്ച്,Malayalam
" ""സ്വാഭാവികം"" എന്ന പദത്തെ പ്രകൃതിവിരുദ്ധമോ അമാനുഷികമോ എന്നതിൽ നിന്ന് വേർതിരിക്കാം.",Malayalam
[1] ജീവനെ പിന്തുണയ്ക്കുന്ന ഒരേയൊരു ഗ്രഹം ഭൂമിയാണ്.,Malayalam
 അതിന്റെ സ്വാഭാവിക സവിശേഷതകൾ ശാസ്ത്ര ഗവേഷണത്തിന്റെ പല മേഖലകൾക്കും വിഷയമാണ്.,Malayalam
സൗരയൂഥത്തിനുള്ളിൽ,Malayalam
 ഇത് സൂര്യനോട് ഏറ്റവും അടുത്ത് മൂന്നാമതാണ്;,Malayalam
 ഇത് ഭൂമിയിലെ ഏറ്റവും വലിയ ഗ്രഹവും മൊത്തത്തിൽ അഞ്ചാമത്തെ വലിയ ഗ്രഹവുമാണ്.,Malayalam
രണ്ട് വലിയ ധ്രുവപ്രദേശങ്ങളാണ് ഇതിന്റെ ഏറ്റവും പ്രധാനപ്പെട്ട കാലാവസ്ഥാ സവിശേഷതകൾ.,Malayalam
 താരതമ്യേന ഇടുങ്ങിയ രണ്ട് മിതശീതോഷ്ണ മേഖലകൾ,Malayalam
വിശാലമായ ഭൂമധ്യരേഖാ ഉഷ്ണമേഖലാ മുതൽ ഉപ ഉഷ്ണമേഖലാ പ്രദേശം വരെ.,Malayalam
[7] ലൊക്കേഷൻ അനുസരിച്ച് മഴ വളരെ വ്യത്യസ്തമാണ്,Malayalam
 പ്രതിവർഷം നിരവധി മീറ്റർ വെള്ളം മുതൽ ഒരു മില്ലിമീറ്ററിൽ താഴെ വരെ.,Malayalam
ഭൂമിയുടെ ഉപരിതലത്തിന്റെ 71 ശതമാനവും ഉപ്പുവെള്ള സമുദ്രങ്ങളാൽ മൂടപ്പെട്ടിരിക്കുന്നു.,Malayalam
ബാക്കിയുള്ളവ ഭൂഖണ്ഡങ്ങളും ദ്വീപുകളും ഉൾക്കൊള്ളുന്നു.,Malayalam
 വടക്കൻ അർദ്ധഗോളത്തിൽ ജനവാസമുള്ള ഭൂരിഭാഗവും.,Malayalam
ഭൂമി ഭൗമശാസ്ത്രത്തിലൂടെയും പരിണമിച്ചു,Malayalam
 യഥാർത്ഥ അവസ്ഥകളുടെ അടയാളങ്ങൾ അവശേഷിപ്പിച്ച ജൈവ പ്രക്രിയകൾ.,Malayalam
പുറം ഉപരിതലം ക്രമേണ മൈഗ്രേറ്റിംഗ് ടെക്റ്റോണിക് പ്ലേറ്റുകളായി തിരിച്ചിരിക്കുന്നു.,Malayalam
ഇന്റീരിയർ സജീവമായി തുടരുന്നു,Malayalam
 പ്ലാസ്റ്റിക് ആവരണത്തിന്റെ കട്ടിയുള്ള പാളിയും കാന്തികക്ഷേത്രം സൃഷ്ടിക്കുന്ന ഇരുമ്പ് നിറച്ച കാമ്പും.,Malayalam
ഈ ഇരുമ്പ് കോർ ഒരു ഖര ആന്തരിക ഘട്ടം ഉൾക്കൊള്ളുന്നു.,Malayalam
 ഒരു ദ്രാവക ബാഹ്യ ഘട്ടവും.,Malayalam
കാമ്പിലെ സംവഹന ചലനം ഡൈനാമോ പ്രവർത്തനത്തിലൂടെ വൈദ്യുത പ്രവാഹങ്ങൾ സൃഷ്ടിക്കുന്നു,Malayalam
കൂടാതെ,Malayalam
അന്തരീക്ഷ സാഹചര്യങ്ങൾ ഗണ്യമായി,Malayalam
 ജീവരൂപങ്ങളുടെ സാന്നിദ്ധ്യത്താൽ യഥാർത്ഥ അവസ്ഥകളിൽ നിന്ന് മാറ്റം വരുത്തി,Malayalam
[8] ഇത് ഉപരിതല അവസ്ഥകളെ സ്ഥിരപ്പെടുത്തുന്ന ഒരു പാരിസ്ഥിതിക സന്തുലിതാവസ്ഥ സൃഷ്ടിക്കുന്നു.,Malayalam
 ഇന്റർഗ്ലേഷ്യൽ കാലഘട്ടങ്ങളിൽ ദീർഘകാല ശരാശരി ആഗോള കാലാവസ്ഥ വളരെ സ്ഥിരതയുള്ളതാണ്,Malayalam
 ശരാശരി ആഗോളതലത്തിൽ ഒന്നോ രണ്ടോ ഡിഗ്രിയുടെ വ്യതിയാനങ്ങളും,Malayalam
 താപനില ചരിത്രപരമായി പാരിസ്ഥിതിക സന്തുലിതാവസ്ഥയിൽ വലിയ സ്വാധീനം ചെലുത്തിയിട്ടുണ്ട്.,Malayalam
 ഭൂമിയുടെ യഥാർത്ഥ ഭൂമിശാസ്ത്രത്തെക്കുറിച്ചും.,Malayalam
[10][11] ഭൂമിശാസ്ത്രമാണ് ശാസ്ത്രവും,Malayalam
ഭൂമിയെ രൂപപ്പെടുത്തുന്ന ഖര ദ്രാവക പദാർത്ഥങ്ങളെക്കുറിച്ചുള്ള പഠനം.,Malayalam
ഭൗമശാസ്ത്ര മേഖല ഘടന,Malayalam
 ഭൗതിക ഗുണങ്ങൾ,Malayalam
 ഭൂമിയിലെ വസ്തുക്കളുടെ ചരിത്രവും,Malayalam
 അവ രൂപപ്പെടുന്നതും ചലിക്കുന്നതും മാറ്റപ്പെടുന്നതുമായ പ്രക്രിയകളും.,Malayalam
ഫീൽഡ് ഒരു പ്രധാന അക്കാദമിക് അച്ചടക്കമാണ്,Malayalam
കൂടാതെ ധാതു,Malayalam
 പ്രകൃതി അപകടങ്ങളെക്കുറിച്ചുള്ള അറിവും ലഘൂകരണവും,Malayalam
 ചില ജിയോ ടെക്നിക്കൽ എഞ്ചിനീയറിംഗ് മേഖലകൾ,Malayalam
 മുൻകാല കാലാവസ്ഥയും പരിസ്ഥിതിയും മനസ്സിലാക്കുകയും ചെയ്യുന്നു.,Malayalam
ഒരു പ്രദേശത്തിന്റെ ഭൂമിശാസ്ത്രം കാലക്രമേണ പാറ യൂണിറ്റുകളായി പരിണമിക്കുന്നു,Malayalam
നിക്ഷേപിക്കുകയും തിരുകുകയും ചെയ്യുന്നു,Malayalam
റോക്ക് യൂണിറ്റുകൾ ആദ്യം സ്ഥാപിക്കുന്നത് ഒന്നുകിൽ നിക്ഷേപിച്ചാണ്,Malayalam
 ഉപരിതലം അല്ലെങ്കിൽ മുകളിലെ പാറയിലേക്ക് നുഴഞ്ഞുകയറുക.,Malayalam
അവശിഷ്ടങ്ങൾ ഉപരിതലത്തിൽ സ്ഥിരതാമസമാക്കുമ്പോൾ നിക്ഷേപം സംഭവിക്കാം,Malayalam
 ഭൂമിയുടെ,Malayalam
 അല്ലെങ്കിൽ അഗ്നിപർവ്വത ചാരമോ ലാവയോ പോലുള്ള അഗ്നിപർവ്വത പദാർത്ഥങ്ങൾ പ്രവഹിക്കുമ്പോൾ,Malayalam
ബാത്ത്‌ലിത്തുകൾ,Malayalam
 മുകളിലെ പാറയിലേക്ക് മുകളിലേക്ക് തള്ളുക,Malayalam
 അവ നുഴഞ്ഞുകയറുമ്പോൾ ക്രിസ്റ്റലൈസ് ചെയ്യുന്നു.,Malayalam
പാറകളുടെ പ്രാരംഭ ക്രമം നിക്ഷേപിച്ച ശേഷം,Malayalam
പാറ യൂണിറ്റുകൾ രൂപഭേദം വരുത്താനും കൂടാതെ/അല്ലെങ്കിൽ രൂപാന്തരപ്പെടുത്താനും കഴിയും.,Malayalam
തിരശ്ചീനമായി ചുരുക്കുന്നതിന്റെ ഫലമായി രൂപഭേദം സാധാരണയായി സംഭവിക്കുന്നു,Malayalam
 തിരശ്ചീന വിപുലീകരണം,Malayalam
ഈ ഘടനാപരമായ ഭരണകൂടങ്ങൾ വിശാലമായി ഒത്തുചേരുന്ന അതിരുകളുമായി ബന്ധപ്പെട്ടിരിക്കുന്നു,Malayalam
 വ്യത്യസ്‌ത അതിരുകൾ,Malayalam
 ടെക്റ്റോണിക് പ്ലേറ്റുകൾക്കിടയിൽ യഥാക്രമം അതിരുകൾ രൂപാന്തരപ്പെടുത്തുക.,Malayalam
ഭൂമി 4.54Â രൂപപ്പെട്ടതായി കണക്കാക്കപ്പെടുന്നു,Malayalam
സൗര നെബുലയിൽ നിന്ന് ബില്യൺ വർഷങ്ങൾക്ക് മുമ്പ്,Malayalam
 സൂര്യനും മറ്റ് ഗ്രഹങ്ങൾക്കും ഒപ്പം.,Malayalam
[12] ഏകദേശം 20 ദശലക്ഷം വർഷങ്ങൾക്ക് ശേഷം ചന്ദ്രൻ രൂപപ്പെട്ടു.,Malayalam
തുടക്കത്തിൽ ഉരുകി,Malayalam
 ഖര പുറംതോട് ഫലമായി.,Malayalam
വാതക പുറന്തള്ളലും അഗ്നിപർവ്വത പ്രവർത്തനവും ആദിമ അന്തരീക്ഷം സൃഷ്ടിച്ചു.,Malayalam
ഘനീഭവിക്കുന്ന ജലബാഷ്പം,Malayalam
 സമുദ്രങ്ങളും മറ്റ് ജലസ്രോതസ്സുകളും ഉത്പാദിപ്പിച്ചു.,Malayalam
[13] ഉയർന്ന ഊർജ്ജസ്വലമായ രസതന്ത്രം ഉണ്ടെന്ന് വിശ്വസിക്കപ്പെടുന്നു,Malayalam
 ഏകദേശം 4 ബില്യൺ വർഷങ്ങൾക്ക് മുമ്പ് സ്വയം പകർത്തുന്ന ഒരു തന്മാത്ര നിർമ്മിച്ചു.,Malayalam
[14] ഭൂഖണ്ഡങ്ങൾ രൂപപ്പെടുകയും പിന്നീട് പിളർന്ന് നവീകരിക്കപ്പെടുകയും ചെയ്തു,Malayalam
 ഭൂമിയുടെ ഉപരിതലം കോടിക്കണക്കിന് വർഷങ്ങൾകൊണ്ട് പുനർരൂപകൽപ്പന ചെയ്യപ്പെട്ടു.,Malayalam
 ഇടയ്ക്കിടെ സംയോജിപ്പിച്ച് ഒരു സൂപ്പർ ഭൂഖണ്ഡം ഉണ്ടാക്കുന്നു.,Malayalam
ഏകദേശം 750 ദശലക്ഷം വർഷങ്ങൾക്ക് മുമ്പ്,Malayalam
 പിരിയാൻ തുടങ്ങി.,Malayalam
ഭൂഖണ്ഡങ്ങൾ പിന്നീട് വീണ്ടും കൂടിച്ചേർന്ന് പന്നോട്ടിയ രൂപപ്പെട്ടു,Malayalam
 ഏകദേശം 540 ദശലക്ഷം വർഷങ്ങൾക്ക് മുമ്പ് അത് വേർപിരിഞ്ഞു,Malayalam
 പിന്നീട് ഏകദേശം 180 ദശലക്ഷം വർഷങ്ങൾക്ക് മുമ്പ് വേർപിരിഞ്ഞ പാംഗിയ.,Malayalam
[16] നിയോപ്രോട്ടോറോസോയിക് കാലഘട്ടത്തിൽ,Malayalam
ഭൂമിയുടെ ഭൂരിഭാഗവും മഞ്ഞുപാളികളിലും മഞ്ഞുപാളികളിലും താപനില മൂടിയിരുന്നു.,Malayalam
"ഈ സിദ്ധാന്തത്തെ ""സ്നോബോൾ എർത്ത്"" എന്ന് വിളിക്കുന്നു.",Malayalam
 അതിനു മുമ്പുള്ളതു പോലെ അത് പ്രത്യേക താൽപ്പര്യമുള്ളതാണ്,Malayalam
മൾട്ടിസെല്ലുലാർ ആയ കേംബ്രിയൻ സ്ഫോടനം,Malayalam
ജീവരൂപങ്ങൾ 530-540 ദശലക്ഷം വർഷങ്ങൾക്ക് മുമ്പ് പെരുകാൻ തുടങ്ങി.,Malayalam
[17] കേംബ്രിയൻ സ്ഫോടനത്തിനു ശേഷം വ്യക്തമായി തിരിച്ചറിയാൻ കഴിയുന്ന അഞ്ച് കൂട്ട വംശനാശങ്ങൾ ഉണ്ടായിട്ടുണ്ട്.,Malayalam
[18] 66 ദശലക്ഷം വർഷങ്ങൾക്ക് മുമ്പാണ് അവസാനത്തെ കൂട്ട വംശനാശം സംഭവിച്ചത്.,Malayalam
 ഒരു ഉൽക്കാശില കൂട്ടിയിടി ഒരുപക്ഷേ വംശനാശത്തിന് കാരണമായപ്പോൾ,Malayalam
 പക്ഷികളല്ലാത്ത ദിനോസറുകളും മറ്റ് വലിയ ഉരഗങ്ങളും,Malayalam
 എന്നാൽ സസ്തനികൾ പോലുള്ള ചെറിയ മൃഗങ്ങളെ ഒഴിവാക്കി.,Malayalam
കഴിഞ്ഞ 66 ദശലക്ഷം വർഷങ്ങളിൽ,Malayalam
[19] ദശലക്ഷക്കണക്കിന് വർഷങ്ങൾക്ക് മുമ്പ്,Malayalam
 ചെറിയ ആഫ്രിക്കൻ കുരങ്ങന് നിവർന്നു നിൽക്കാനുള്ള കഴിവ് നേടി.,Malayalam
[15] മനുഷ്യജീവിതത്തിന്റെ തുടർന്നുള്ള ആവിർഭാവം,Malayalam
കൃഷിയുടെ വികസനവും കൂടുതൽ നാഗരികതയും മനുഷ്യരെ അനുവദിച്ചു,Malayalam
 മുമ്പത്തെ ഏതൊരു ജീവജാലത്തേക്കാളും വേഗത്തിൽ ഭൂമിയെ ബാധിക്കാൻ,Malayalam
മറ്റ് ജീവികളുടെ സ്വഭാവത്തെയും അളവിനെയും ആഗോള കാലാവസ്ഥയെയും ബാധിക്കുന്നു.,Malayalam
താരതമ്യപ്പെടുത്തുമ്പോൾ,Malayalam
 സൈഡേറിയൻ കാലഘട്ടത്തിലെ ആൽഗകളുടെ വ്യാപനത്താൽ ഉത്പാദിപ്പിക്കപ്പെടുന്നു,Malayalam
ഏകദേശം 300 ദശലക്ഷം വർഷങ്ങൾ വേണ്ടിവന്നു.,Malayalam
ഇന്നത്തെ യുഗത്തെ ഒരു കൂട്ട വംശനാശ സംഭവത്തിന്റെ ഭാഗമായി തരം തിരിച്ചിരിക്കുന്നു.,Malayalam
 ഹോളോസീൻ വംശനാശ സംഭവം,Malayalam
 ഇതുവരെ സംഭവിച്ചതിൽ വച്ച് ഏറ്റവും വേഗതയേറിയത്.,Malayalam
